"Date","Price","Open","High","Low","Vol.","Change %"
"21/11/2024","478.80","478.80","478.80","478.80","58.24K","0.00%"
"20/11/2024","478.80","478.80","478.80","478.80","91.37K","0.00%"
"19/11/2024","478.80","478.80","478.80","478.80","114.58K","0.00%"
"18/11/2024","478.80","478.80","478.80","478.80","14.47K","0.00%"
"15/11/2024","478.80","478.80","478.80","478.80","98.37K","0.00%"
"14/11/2024","478.80","478.80","478.80","478.80","104.02K","0.00%"
"13/11/2024","478.80","478.80","478.80","478.80","13.46K","0.00%"
"12/11/2024","478.80","478.80","478.80","478.80","4.83K","0.00%"
"11/11/2024","478.80","478.80","478.80","478.80","4.85K","0.00%"
"08/11/2024","478.80","478.80","478.80","478.80","10.97K","0.00%"
"07/11/2024","478.80","478.80","478.80","478.80","10.19K","0.00%"
"06/11/2024","478.80","478.80","478.80","478.80","8.20K","0.00%"
"05/11/2024","478.80","478.80","478.80","478.80","12.15K","0.00%"
"04/11/2024","478.80","478.80","478.80","478.80","33.75K","0.00%"
"01/11/2024","478.80","478.80","478.80","478.80","34.43K","0.00%"
"31/10/2024","478.80","478.80","478.80","478.80","32.31K","0.00%"
"30/10/2024","478.80","478.80","478.80","478.80","7.22K","0.00%"
"29/10/2024","478.80","478.80","478.80","478.80","9.35K","0.00%"
"28/10/2024","478.80","478.80","478.80","478.80","17.72K","0.00%"
"25/10/2024","478.80","478.80","478.80","478.80","21.77K","0.00%"
"24/10/2024","478.80","478.80","478.80","478.80","23.70K","0.00%"
"23/10/2024","478.80","478.80","478.80","478.80","17.55K","0.00%"
"22/10/2024","478.80","478.80","478.80","478.80","8.95K","0.00%"
"21/10/2024","478.80","478.80","478.80","478.80","16.74K","0.00%"
"18/10/2024","478.80","478.80","478.80","478.80","2.09K","0.00%"
"17/10/2024","478.80","478.80","478.80","478.80","2.24K","0.00%"
"16/10/2024","478.80","478.80","478.80","478.80","6.67K","0.00%"
"15/10/2024","478.80","478.80","478.80","478.80","9.79K","0.00%"
"14/10/2024","478.80","478.80","478.80","478.80","17.74K","0.00%"
"11/10/2024","478.80","478.80","478.80","478.80","10.08K","0.00%"
"10/10/2024","478.80","478.80","478.80","478.80","10.32K","0.00%"
"09/10/2024","478.80","478.80","478.80","478.80","15.02K","0.00%"
"08/10/2024","478.80","478.80","478.80","478.80","14.95K","0.00%"
"07/10/2024","478.80","478.80","478.80","478.80","39.15K","0.00%"
"04/10/2024","478.80","478.80","478.80","478.80","340.32K","0.00%"
"03/10/2024","478.80","532.00","478.80","478.80","154.50K","-10.00%"
"02/10/2024","532.00","532.00","532.00","532.00","182.38K","0.00%"
"30/09/2024","532.00","532.00","532.00","532.00","3.58K","0.00%"
"27/09/2024","532.00","532.00","532.00","532.00","124.43K","0.00%"
"26/09/2024","532.00","532.00","532.00","532.00","67.31K","0.00%"
"25/09/2024","532.00","532.00","532.00","532.00","18.01K","0.00%"
"24/09/2024","532.00","532.00","532.00","532.00","28.87K","0.00%"
"23/09/2024","532.00","532.00","532.00","532.00","28.50K","0.00%"
"20/09/2024","532.00","532.00","532.00","532.00","23.28K","0.00%"
"19/09/2024","532.00","532.00","532.00","532.00","6.03K","0.00%"
"18/09/2024","532.00","532.00","532.00","532.00","52.58K","0.00%"
"17/09/2024","532.00","532.00","532.00","532.00","30.47K","0.00%"
"13/09/2024","532.00","532.00","532.00","532.00","105.86K","0.00%"
"12/09/2024","532.00","532.00","532.00","532.00","90.89K","0.00%"
"11/09/2024","532.00","532.00","532.00","532.00","82.17K","0.00%"
"10/09/2024","532.00","532.00","532.00","532.00","16.47K","0.00%"
"09/09/2024","532.00","532.00","532.00","532.00","18.58K","0.00%"
"06/09/2024","532.00","532.00","532.00","532.00","23.93K","0.00%"
"05/09/2024","532.00","532.00","532.00","532.00","23.79K","0.00%"
"04/09/2024","532.00","532.00","532.00","532.00","6.88K","0.00%"
"03/09/2024","532.00","532.00","532.00","532.00","5.06K","0.00%"
"02/09/2024","532.00","532.00","532.00","532.00","33.71K","0.00%"
"30/08/2024","532.00","532.00","532.00","532.00","30.70K","0.00%"
"29/08/2024","532.00","532.00","532.00","532.00","22.86K","0.00%"
"28/08/2024","532.00","532.00","532.00","532.00","42.97K","0.00%"
"27/08/2024","532.00","532.00","532.00","532.00","36.64K","0.00%"
"26/08/2024","532.00","532.00","532.00","532.00","35.23K","0.00%"
"23/08/2024","532.00","532.00","532.00","532.00","11.08K","0.00%"
"22/08/2024","532.00","532.00","532.00","532.00","6.75K","0.00%"
"21/08/2024","532.00","532.00","532.00","532.00","11.71K","0.00%"
"20/08/2024","532.00","532.00","532.00","532.00","87.73K","0.00%"
"19/08/2024","532.00","591.10","532.00","532.00","246.25K","-10.00%"
"16/08/2024","591.10","591.10","591.10","591.10","11.86K","0.00%"
"15/08/2024","591.10","591.10","591.10","591.10","2.29K","0.00%"
"14/08/2024","591.10","591.10","591.10","591.10","26.24K","0.00%"
"13/08/2024","591.10","591.10","591.10","591.10","6.55K","0.00%"
"12/08/2024","591.10","591.10","591.10","591.10","10.75K","0.00%"
"09/08/2024","591.10","591.10","591.10","591.10","3.55K","0.00%"
"08/08/2024","591.10","591.10","591.10","591.10","6.97K","0.00%"
"07/08/2024","591.10","591.10","591.10","591.10","29.56K","0.00%"
"06/08/2024","591.10","591.10","591.10","591.10","67.52K","0.00%"
"05/08/2024","591.10","591.10","591.10","532.00","11.72K","0.00%"
"02/08/2024","591.10","591.10","591.10","532.00","33.72K","0.00%"
"01/08/2024","591.10","591.10","591.10","532.00","6.60K","0.00%"
"31/07/2024","591.10","591.10","591.10","532.00","6.77K","0.00%"
"30/07/2024","591.10","591.10","540.00","532.00","74.72K","0.00%"
"29/07/2024","591.10","591.10","532.00","532.00","84.57K","0.00%"
"26/07/2024","591.10","656.70","591.10","591.10","498.30K","-9.99%"
"25/07/2024","656.70","656.70","591.10","591.10","91.03K","0.00%"
"24/07/2024","656.70","656.70","591.10","591.10","92.65K","0.00%"
"23/07/2024","656.70","656.70","591.10","591.10","110.86K","0.00%"
"22/07/2024","656.70","656.70","591.10","591.10","4.88K","0.00%"
"19/07/2024","656.70","656.70","591.10","591.10","3.42K","0.00%"
"18/07/2024","656.70","656.70","591.10","591.10","20.67K","0.00%"
"17/07/2024","656.70","656.70","591.10","591.10","6.60K","0.00%"
"16/07/2024","656.70","656.70","591.10","591.10","24.56K","0.00%"
"15/07/2024","656.70","656.70","591.10","591.10","59.67K","0.00%"
"12/07/2024","656.70","656.70","591.10","591.10","57.08K","0.00%"
"11/07/2024","656.70","656.70","591.10","591.10","120.45K","0.00%"
"10/07/2024","656.70","656.70","591.10","591.10","8.56K","0.00%"
"09/07/2024","656.70","656.70","591.10","591.10","10.26K","0.00%"
"08/07/2024","656.70","656.70","591.10","591.10","29.02K","0.00%"
"05/07/2024","656.70","656.70","591.10","591.10","4.32K","0.00%"
"04/07/2024","656.70","656.70","591.10","591.10","6.90K","0.00%"
"03/07/2024","656.70","656.70","591.10","591.10","8.43K","0.00%"
"02/07/2024","656.70","656.70","591.10","591.10","5.48K","0.00%"
"01/07/2024","656.70","656.70","591.10","591.10","20.25K","0.00%"
"28/06/2024","656.70","656.70","591.10","591.10","11.06K","0.00%"
"27/06/2024","656.70","656.70","591.10","591.10","203.96K","0.00%"
"26/06/2024","656.70","656.70","591.10","591.10","4.72K","0.00%"
"25/06/2024","656.70","656.70","591.10","591.10","4.20K","0.00%"
"24/06/2024","656.70","656.70","591.10","591.10","5.28K","0.00%"
"21/06/2024","656.70","656.70","591.10","591.10","5.60K","0.00%"
"20/06/2024","656.70","656.70","591.10","591.10","8.13K","0.00%"
"19/06/2024","656.70","656.70","591.10","591.10","60.00K","0.00%"
"14/06/2024","656.70","656.70","591.10","591.10","6.60K","0.00%"
"13/06/2024","656.70","656.70","591.10","591.10","19.40K","0.00%"
"11/06/2024","656.70","656.70","591.10","591.10","17.04K","0.00%"
"10/06/2024","656.70","656.70","591.10","591.10","12.89K","0.00%"
"07/06/2024","656.70","656.70","591.10","591.10","9.58K","0.00%"
"06/06/2024","656.70","656.70","591.10","591.10","16.17K","0.00%"
"05/06/2024","656.70","656.70","591.10","591.10","10.12K","0.00%"
"04/06/2024","656.70","656.70","591.10","591.10","7.29K","0.00%"
"03/06/2024","656.70","656.70","591.10","591.10","12.66K","0.00%"
"31/05/2024","656.70","656.70","591.10","591.10","28.28K","0.00%"
"30/05/2024","656.70","656.70","591.10","591.10","6.50K","0.00%"
"29/05/2024","656.70","656.70","591.10","591.10","4.21K","0.00%"
"28/05/2024","656.70","656.70","591.10","591.10","4.52K","0.00%"
"27/05/2024","656.70","656.70","591.50","591.10","6.66K","0.00%"
"24/05/2024","656.70","656.70","591.10","591.10","4.49K","0.00%"
"23/05/2024","656.70","656.70","591.10","591.10","17.40K","0.00%"
"22/05/2024","656.70","656.70","591.10","591.10","10.24K","0.00%"
"21/05/2024","656.70","656.70","591.10","591.10","12.21K","0.00%"
"20/05/2024","656.70","656.70","591.10","591.10","15.80K","0.00%"
"17/05/2024","656.70","656.70","591.10","591.10","4.36K","0.00%"
"16/05/2024","656.70","656.70","591.10","591.10","3.54K","0.00%"
"15/05/2024","656.70","656.70","591.10","591.10","2.56K","0.00%"
"14/05/2024","656.70","656.70","591.10","591.10","9.09K","0.00%"
"13/05/2024","656.70","656.70","591.10","591.10","6.28K","0.00%"
"10/05/2024","656.70","656.70","591.10","591.10","5.39K","0.00%"
"09/05/2024","656.70","656.70","591.10","591.10","17.97K","0.00%"
"08/05/2024","656.70","656.70","591.10","591.10","8.01K","0.00%"
"07/05/2024","656.70","656.70","591.10","591.10","4.46K","0.00%"
"06/05/2024","656.70","656.70","591.10","591.10","2.36K","0.00%"
"03/05/2024","656.70","656.70","591.10","591.10","17.65K","0.00%"
"02/05/2024","656.70","656.70","591.10","591.10","8.95K","0.00%"
"30/04/2024","656.70","656.70","591.10","591.10","3.41K","0.00%"
"29/04/2024","656.70","656.70","591.10","591.10","10.66K","0.00%"
"26/04/2024","656.70","656.70","591.10","591.10","10.59K","0.00%"
"25/04/2024","656.70","656.70","595.00","591.10","3.79K","0.00%"
"24/04/2024","656.70","656.70","591.10","591.10","11.35K","0.00%"
"23/04/2024","656.70","656.70","591.10","591.10","1.02K","0.00%"
"22/04/2024","656.70","656.70","591.10","591.10","9.69K","0.00%"
"19/04/2024","656.70","656.70","591.10","591.10","3.06K","0.00%"
"18/04/2024","656.70","656.70","591.10","591.10","3.00K","0.00%"
"17/04/2024","656.70","656.70","591.10","591.10","1.92K","0.00%"
"16/04/2024","656.70","656.70","591.10","591.10","13.08K","-4.37%"
"15/04/2024","686.70","686.70","618.10","618.10","925.62K","0.00%"
"12/04/2024","686.70","686.70","618.10","618.10","82.14K","0.00%"
"08/04/2024","686.70","686.70","618.10","618.10","4.24K","0.00%"
"05/04/2024","686.70","686.70","618.10","618.10","11.57K","0.00%"
"04/04/2024","686.70","686.70","618.10","618.10","55.71K","0.00%"
"03/04/2024","686.70","686.70","618.10","618.10","58.48K","0.00%"
"02/04/2024","686.70","686.70","618.10","618.10","21.82K","0.00%"
"28/03/2024","686.70","686.70","620.00","618.10","4.93K","0.00%"
"27/03/2024","686.70","686.70","686.70","686.70","6.60K","0.00%"
"26/03/2024","686.70","686.70","686.70","686.70","5.44K","0.00%"
"25/03/2024","686.70","686.70","686.70","686.70","53.65K","0.00%"
"22/03/2024","686.70","686.70","686.70","686.70","6.16K","0.00%"
"21/03/2024","686.70","686.70","686.70","686.70","3.91K","0.00%"
"20/03/2024","686.70","686.70","686.70","686.70","0.68K","0.00%"
"19/03/2024","686.70","686.70","686.70","686.70","3.54K","0.00%"
"18/03/2024","686.70","686.70","686.70","686.70","36.42K","0.00%"
"15/03/2024","686.70","686.70","686.70","686.70","17.32K","0.00%"
"14/03/2024","686.70","686.70","686.70","686.70","4.21K","0.00%"
"13/03/2024","686.70","686.70","686.70","686.70","54.27K","0.00%"
"12/03/2024","686.70","686.70","686.70","686.70","7.11K","0.00%"
"11/03/2024","686.70","686.70","686.70","686.70","140.62K","0.00%"
"08/03/2024","686.70","686.70","686.70","686.70","187.92K","0.00%"
"07/03/2024","686.70","686.70","686.70","686.70","6.85M","0.00%"
"06/03/2024","686.70","686.70","686.70","686.70","86.41K","0.00%"
"05/03/2024","686.70","686.70","686.70","686.70","226.11K","0.00%"
"04/03/2024","686.70","686.70","686.70","686.70","33.44K","0.00%"
"01/03/2024","686.70","686.70","686.70","686.70","30.99K","0.00%"
"29/02/2024","686.70","686.70","686.70","686.70","18.05K","0.00%"
"28/02/2024","686.70","686.70","686.70","686.70","13.69K","0.00%"
"27/02/2024","686.70","686.70","686.70","686.70","2.54K","0.00%"
"26/02/2024","686.70","686.70","686.70","686.70","172.91K","0.00%"
"23/02/2024","686.70","686.70","686.70","686.70","18.71K","0.00%"
"22/02/2024","686.70","686.70","686.70","686.70","3.03K","0.00%"
"21/02/2024","686.70","686.70","686.70","686.70","130.04K","0.00%"
"20/02/2024","686.70","686.70","686.70","686.70","136.19K","0.00%"
"19/02/2024","686.70","763.00","686.70","686.70","223.99K","-10.00%"
"16/02/2024","763.00","763.00","763.00","763.00","122.08K","0.00%"
"15/02/2024","763.00","763.00","763.00","763.00","14.14K","0.00%"
"14/02/2024","763.00","763.00","763.00","763.00","20.30K","0.00%"
"13/02/2024","763.00","763.00","763.00","763.00","113.10K","0.00%"
"12/02/2024","763.00","763.00","763.00","763.00","34.94K","0.00%"
"09/02/2024","763.00","763.00","763.00","763.00","103.87K","0.00%"
"08/02/2024","763.00","763.00","763.00","763.00","24.91K","0.00%"
"07/02/2024","763.00","763.00","763.00","763.00","6.25K","0.00%"
"06/02/2024","763.00","763.00","763.00","763.00","39.52K","0.00%"
"05/02/2024","763.00","763.00","763.00","763.00","210.00K","0.00%"
"02/02/2024","763.00","763.00","763.00","763.00","34.71K","0.00%"
"01/02/2024","763.00","763.00","763.00","763.00","87.09K","0.00%"
"31/01/2024","763.00","763.00","763.00","763.00","169.82K","0.00%"
"30/01/2024","763.00","763.00","763.00","763.00","493.29K","0.00%"
"29/01/2024","763.00","694.10","763.00","624.70","13.04M","9.93%"
"26/01/2024","694.10","694.10","694.10","694.10","218.29K","0.00%"
"25/01/2024","694.10","694.10","694.10","694.10","196.77K","0.00%"
"24/01/2024","694.10","651.80","694.10","694.10","1.05M","6.49%"
"23/01/2024","651.80","592.60","651.80","600.00","5.07M","9.99%"
"22/01/2024","592.60","592.60","592.60","592.60","2.02M","9.99%"
"19/01/2024","538.80","489.90","538.80","538.80","1.29M","9.98%"
"18/01/2024","489.90","452.50","489.90","489.90","1.46M","8.27%"
"17/01/2024","452.50","411.90","452.50","452.50","1.22M","9.86%"
"16/01/2024","411.90","375.00","411.90","400.00","1.67M","9.84%"
"15/01/2024","375.00","350.00","375.00","375.00","318.54K","7.14%"
"12/01/2024","350.00","350.00","350.00","350.00","272.69K","0.00%"
"11/01/2024","350.00","350.00","350.00","350.00","1.89M","0.00%"
"10/01/2024","350.00","337.10","350.00","350.00","1.42M","3.83%"
"09/01/2024","337.10","325.00","337.10","337.10","888.61K","3.72%"
