"Date","Price","Open","High","Low","Vol.","Change %"
"08/09/2023","66.50","67.80","66.50","66.50","5.07M","-1.92%"
"07/09/2023","67.80","67.80","66.00","62.20","325.37K","0.00%"
"06/09/2023","67.80","67.80","67.80","66.00","41.88K","0.00%"
"05/09/2023","67.80","67.80","70.00","62.00","160.97K","0.00%"
"04/09/2023","67.80","64.00","67.80","59.50","1.54M","5.94%"
"01/09/2023","64.00","65.00","64.00","64.00","1.14M","-1.54%"
"31/08/2023","65.00","62.70","65.00","62.90","3.74M","3.67%"
"30/08/2023","62.70","62.80","62.80","62.70","2.80M","-0.16%"
"29/08/2023","62.80","64.50","62.80","61.95","1.46M","-2.64%"
"28/08/2023","64.50","64.50","61.00","58.10","827.01K","0.00%"
"25/08/2023","64.50","64.50","60.00","58.20","40.64K","0.00%"
"24/08/2023","64.50","64.50","62.20","58.10","375.65K","0.00%"
"23/08/2023","64.50","64.50","63.25","59.20","537.28K","0.00%"
"22/08/2023","64.50","64.50","64.20","60.00","18.87K","0.00%"
"21/08/2023","64.50","63.40","64.70","64.00","3.21M","1.74%"
"18/08/2023","63.40","63.40","64.00","58.35","36.53K","0.00%"
"17/08/2023","63.40","63.40","63.40","57.60","3.62M","0.00%"
"16/08/2023","63.40","63.40","63.40","63.40","1.04M","0.00%"
"15/08/2023","63.40","63.50","63.40","63.40","7.54M","-0.16%"
"14/08/2023","63.50","63.90","63.50","63.50","6.74M","-0.63%"
"11/08/2023","63.90","64.00","64.00","63.90","5.82M","-0.16%"
"10/08/2023","64.00","64.00","64.00","64.00","340.19K","0.00%"
"09/08/2023","64.00","64.00","65.25","63.85","90.15K","0.00%"
"08/08/2023","64.00","64.00","64.00","64.00","2.16M","0.00%"
"07/08/2023","64.00","65.00","64.00","64.00","4.32M","-1.54%"
"04/08/2023","65.00","65.00","65.00","65.00","1.26M","0.00%"
"03/08/2023","65.00","69.50","65.00","65.00","1.14M","-6.47%"
"02/08/2023","69.50","69.50","68.00","63.00","2.27M","0.00%"
"01/08/2023","69.50","69.50","64.50","63.50","1.09M","0.00%"
"31/07/2023","69.50","69.50","69.50","63.30","401.88K","0.00%"
"28/07/2023","69.50","69.50","69.00","63.10","1.34M","0.00%"
"27/07/2023","69.50","69.50","72.00","63.20","90.09K","0.00%"
"26/07/2023","69.50","67.50","69.50","67.50","4.52M","2.96%"
"25/07/2023","67.50","68.95","67.50","67.50","741.28K","-2.10%"
"24/07/2023","68.95","62.70","68.95","63.00","3.48M","9.97%"
"21/07/2023","62.70","57.00","62.70","62.00","1.13M","10.00%"
"20/07/2023","57.00","57.00","61.00","55.00","626.18K","0.00%"
"19/07/2023","57.00","57.00","57.00","54.00","7.68M","0.00%"
"18/07/2023","57.00","61.20","57.15","57.00","13.42M","-6.86%"
"17/07/2023","61.20","61.20","61.00","55.10","242.31K","0.00%"
"14/07/2023","61.20","61.20","63.00","55.10","898.54K","0.00%"
"13/07/2023","61.20","68.00","61.20","61.20","952.39K","-10.00%"
"12/07/2023","68.00","68.00","67.00","61.30","750.04K","0.00%"
"11/07/2023","68.00","68.00","70.00","68.00","1.78M","0.00%"
"10/07/2023","68.00","63.65","68.00","64.95","1.17M","6.83%"
"07/07/2023","63.65","57.95","63.65","59.00","1.40M","9.84%"
"06/07/2023","57.95","57.00","57.95","57.90","661.87K","1.67%"
"05/07/2023","57.00","57.00","59.00","56.00","19.42M","0.00%"
"04/07/2023","57.00","59.00","57.00","57.00","602.14K","-3.39%"
"03/07/2023","59.00","54.00","59.00","59.00","1.06M","9.26%"
"30/06/2023","54.00","52.85","54.00","53.00","1.01M","2.18%"
"27/06/2023","52.85","51.80","52.85","52.00","1.05M","2.03%"
"26/06/2023","51.80","51.80","52.00","50.25","156.70K","0.00%"
"23/06/2023","51.80","54.00","51.80","51.00","2.77M","-4.07%"
"22/06/2023","54.00","54.00","54.00","50.15","1.10M","0.00%"
"21/06/2023","54.00","52.95","54.00","53.00","2.29M","1.98%"
"20/06/2023","52.95","52.95","52.50","47.70","3.60M","0.00%"
"19/06/2023","52.95","52.00","52.95","52.00","2.20M","1.83%"
"16/06/2023","52.00","54.00","52.00","48.60","3.17M","-3.70%"
"15/06/2023","54.00","54.10","55.50","53.80","1.54M","-0.18%"
"14/06/2023","54.10","49.20","54.10","49.00","4.90M","9.96%"
"13/06/2023","49.20","45.00","49.20","48.00","1.64M","9.33%"
"09/06/2023","45.00","45.00","46.90","44.10","887.26K","0.00%"
"08/06/2023","45.00","46.40","45.00","45.00","10.72M","-3.02%"
"07/06/2023","46.40","46.40","46.40","43.40","545.14K","0.00%"
"06/06/2023","46.40","44.00","46.40","44.95","1.66M","5.45%"
"05/06/2023","44.00","44.00","45.00","44.05","2.10M","0.00%"
"02/06/2023","44.00","40.00","44.00","44.00","2.28M","10.00%"
"01/06/2023","40.00","40.00","44.00","44.00","561.03K","0.00%"
"31/05/2023","40.00","40.00","44.00","40.40","2.27M","0.00%"
"30/05/2023","40.00","39.55","40.00","40.00","12.68M","1.14%"
"26/05/2023","39.55","39.55","40.95","39.50","640.01K","0.00%"
"25/05/2023","39.55","39.50","39.55","39.55","692.41K","0.13%"
"24/05/2023","39.50","39.50","40.50","38.70","731.77K","0.00%"
"23/05/2023","39.50","37.50","39.50","39.50","2.21M","5.33%"
"22/05/2023","37.50","37.50","39.90","37.55","130.30K","0.00%"
"19/05/2023","37.50","37.50","39.95","37.50","93.31K","0.00%"
"18/05/2023","37.50","37.50","40.90","37.50","1.04M","0.00%"
"17/05/2023","37.50","37.50","41.00","37.50","310.75K","0.00%"
"16/05/2023","37.50","37.50","39.00","38.05","259.32K","0.00%"
"15/05/2023","37.50","37.60","37.50","37.50","17.25M","-0.27%"
"12/05/2023","37.60","37.50","37.60","37.60","2.55M","0.27%"
"11/05/2023","37.50","37.00","37.50","37.00","3.96M","1.35%"
"10/05/2023","37.00","37.50","37.00","37.00","262.86K","-1.33%"
"09/05/2023","37.50","37.50","37.50","37.00","820.20K","0.00%"
"08/05/2023","37.50","37.00","37.50","37.50","683.81K","1.35%"
"05/05/2023","37.00","37.00","37.00","37.00","465.23K","0.00%"
"04/05/2023","37.00","37.00","37.00","37.00","451.44K","0.00%"
"03/05/2023","37.00","37.05","37.00","37.00","4.05M","-0.13%"
"02/05/2023","37.05","37.05","37.90","36.00","21.00K","0.00%"
"28/04/2023","37.05","37.20","37.05","37.05","1.02M","-0.40%"
"27/04/2023","37.20","37.00","37.20","37.20","2.11M","0.54%"
"26/04/2023","37.00","37.00","37.00","37.00","1.23M","0.00%"
"25/04/2023","37.00","35.60","37.00","37.00","511.05K","3.93%"
"20/04/2023","35.60","35.60","35.60","35.60","7.24M","0.00%"
"19/04/2023","35.60","34.50","35.60","35.60","3.56M","3.19%"
"18/04/2023","34.50","34.50","37.95","33.30","372.45K","0.00%"
"17/04/2023","34.50","34.50","37.50","32.65","272.52K","0.00%"
"14/04/2023","34.50","35.60","34.50","34.50","669.97K","-3.09%"
"13/04/2023","35.60","35.60","35.80","35.00","196.48K","0.00%"
