"Date","Price","Open","High","Low","Vol.","Change %"
"23/05/2024","49.60","50.20","50.00","49.60","2.07M","-1.20%"
"22/05/2024","50.20","53.00","50.20","50.20","1.36M","-5.28%"
"21/05/2024","53.00","53.00","58.15","52.00","183.09K","0.00%"
"20/05/2024","53.00","53.00","58.20","50.25","418.20K","0.00%"
"17/05/2024","53.00","53.00","53.00","53.00","277.80K","0.00%"
"16/05/2024","53.00","53.00","58.00","51.50","200.26K","0.00%"
"15/05/2024","53.00","53.00","53.50","50.00","62.45K","0.00%"
"14/05/2024","53.00","53.00","54.00","49.00","81.82K","0.00%"
"13/05/2024","53.00","53.00","53.90","49.00","157.54K","0.00%"
"10/05/2024","53.00","54.00","53.00","53.00","305.32K","-1.85%"
"09/05/2024","54.00","54.00","54.00","49.55","43.33K","0.00%"
"08/05/2024","54.00","54.00","54.00","51.00","106.89K","0.00%"
"07/05/2024","54.00","54.00","54.00","49.00","102.89K","0.00%"
"06/05/2024","54.00","54.00","54.00","49.00","60.29K","0.00%"
"03/05/2024","54.00","54.00","54.00","49.00","162.70K","0.00%"
"02/05/2024","54.00","54.00","53.80","49.10","274.89K","0.00%"
"30/04/2024","54.00","54.00","54.00","49.00","62.89K","0.00%"
"29/04/2024","54.00","54.00","54.85","48.60","196.80K","0.00%"
"26/04/2024","54.00","54.00","54.00","51.80","393.87K","0.00%"
"25/04/2024","54.00","54.00","54.00","51.50","65.38K","0.00%"
"24/04/2024","54.00","54.00","53.00","51.45","55.48K","0.00%"
"23/04/2024","54.00","54.00","53.95","51.40","91.28K","0.00%"
"22/04/2024","54.00","55.00","54.00","54.00","669.45K","-1.82%"
"19/04/2024","55.00","55.00","60.00","53.00","432.04K","0.00%"
"18/04/2024","55.00","50.00","55.00","55.00","283.76K","10.00%"
"17/04/2024","50.00","50.00","55.00","50.00","631.80K","0.00%"
"16/04/2024","50.00","50.00","55.00","50.00","318.25K","0.00%"
"15/04/2024","50.00","50.00","55.00","50.00","455.36K","0.00%"
"12/04/2024","50.00","49.60","54.55","50.00","1.03M","0.81%"
"08/04/2024","49.60","49.60","52.95","45.60","99.88K","0.00%"
"05/04/2024","49.60","49.60","53.55","46.00","220.38K","0.00%"
"04/04/2024","49.60","49.60","54.00","46.50","194.90K","0.00%"
"03/04/2024","49.60","49.60","49.60","49.60","1.02M","0.00%"
"02/04/2024","49.60","49.60","51.95","46.50","78.38K","0.00%"
"28/03/2024","49.60","49.60","48.85","46.90","274.39K","0.00%"
"27/03/2024","49.60","49.60","49.60","49.60","269.59K","0.00%"
"26/03/2024","49.60","49.60","49.60","49.60","367.13K","0.00%"
"25/03/2024","49.60","49.60","49.60","49.60","129.71K","0.00%"
