"Date","Price","Open","High","Low","Vol.","Change %"
"23/06/2025","83.55","84.95","84.95","82.00","13.33M","-1.65%"
"20/06/2025","84.95","79.75","84.95","79.75","21.06M","6.52%"
"19/06/2025","79.75","79.00","80.00","79.00","62.66M","0.95%"
"18/06/2025","79.00","75.65","79.00","76.20","11.21M","4.43%"
"17/06/2025","75.65","71.50","78.65","71.50","83.36M","5.80%"
"16/06/2025","71.50","71.50","71.50","67.10","40.46M","0.00%"
"13/06/2025","71.50","71.00","71.60","71.00","35.44M","0.70%"
"11/06/2025","71.00","71.20","71.00","70.70","16.83M","-0.28%"
"10/06/2025","71.20","70.05","71.50","70.05","47.25M","1.64%"
"05/06/2025","70.05","69.50","70.20","69.35","30.91M","0.79%"
"04/06/2025","69.50","68.00","69.50","68.05","87.20M","2.21%"
"03/06/2025","68.00","66.60","68.05","68.00","41.23M","2.10%"
"02/06/2025","66.60","67.00","67.00","66.60","6.60M","-0.60%"
"30/05/2025","67.00","69.00","68.10","66.95","20.23M","-2.90%"
"29/05/2025","69.00","69.50","69.00","68.70","5.75M","-0.72%"
"28/05/2025","69.50","69.80","70.00","69.50","29.51M","-0.43%"
"27/05/2025","69.80","68.50","69.80","69.55","22.51M","2.05%"
"26/05/2025","68.40","70.00","71.00","68.00","24.95M","-2.29%"
"23/05/2025","70.00","69.00","70.00","69.40","29.38M","1.45%"
"22/05/2025","69.00","69.75","69.90","69.00","20.51M","-1.08%"
"21/05/2025","69.75","69.30","71.00","69.75","8.62M","0.65%"
"20/05/2025","69.30","68.50","69.30","68.85","9.54M","1.17%"
"19/05/2025","68.50","68.00","68.50","68.00","32.44M","0.74%"
"16/05/2025","68.00","68.55","68.50","67.50","30.87M","-0.80%"
"15/05/2025","68.55","68.60","68.55","68.15","5.51M","-0.07%"
"14/05/2025","68.60","69.05","69.05","68.60","53.27M","-0.65%"
"13/05/2025","69.05","69.00","69.05","68.65","31.84M","0.07%"
"12/05/2025","69.00","69.05","69.00","69.00","3.34M","-0.07%"
"09/05/2025","69.05","68.00","69.05","68.20","51.28M","1.54%"
"08/05/2025","68.00","67.50","68.00","67.50","45.97M","0.74%"
"07/05/2025","67.50","65.00","67.80","66.00","98.64M","3.85%"
"06/05/2025","65.00","63.45","65.00","63.50","37.99M","2.44%"
"05/05/2025","63.45","64.00","63.85","63.45","87.18M","-0.86%"
"02/05/2025","64.00","65.40","65.00","63.25","31.87M","-2.14%"
"30/04/2025","65.40","67.80","67.00","61.10","11.64M","-3.54%"
"29/04/2025","67.80","67.50","68.30","67.50","28.51M","1.19%"
"28/04/2025","67.00","63.00","67.50","63.50","33.50M","6.35%"
"25/04/2025","63.00","61.10","63.00","61.40","60.74M","3.11%"
"24/04/2025","61.10","61.00","61.30","61.00","17.10M","0.16%"
"23/04/2025","61.00","60.00","61.05","60.50","47.00M","1.67%"
"22/04/2025","60.00","59.00","60.00","59.10","9.66M","1.69%"
"17/04/2025","59.00","59.00","59.00","58.75","12.01M","0.00%"
"16/04/2025","59.00","59.95","61.00","56.95","36.78M","-11.94%"
"15/04/2025","67.00","68.00","68.75","67.00","18.28M","-1.47%"
"14/04/2025","68.00","68.00","69.90","67.75","31.02M","0.00%"
"11/04/2025","68.00","66.50","68.00","67.00","25.68M","2.26%"
"10/04/2025","66.50","64.80","68.40","65.50","18.42M","2.62%"
"09/04/2025","64.80","66.00","66.05","64.80","62.88M","-1.74%"
"08/04/2025","65.95","65.50","66.75","65.95","51.56M","0.69%"
"07/04/2025","65.50","69.40","69.20","63.10","34.48M","-5.62%"
"04/04/2025","69.40","69.50","69.80","69.40","20.86M","-0.14%"
"03/04/2025","69.50","69.60","69.90","69.40","25.76M","-0.14%"
"02/04/2025","69.60","68.80","70.00","69.50","33.05M","1.16%"
"28/03/2025","68.80","64.25","70.00","63.10","67.85M","7.08%"
"27/03/2025","64.25","64.10","64.50","63.95","7.00M","0.23%"
"26/03/2025","64.10","62.85","66.00","62.85","7.24M","1.99%"
"25/03/2025","62.85","62.00","62.85","62.10","5.35M","1.37%"
"24/03/2025","62.00","58.20","62.00","61.20","6.76M","6.53%"
"21/03/2025","58.20","60.00","60.05","58.20","8.24M","-3.00%"
"20/03/2025","60.00","60.00","60.05","60.00","3.59M","0.00%"
"19/03/2025","60.00","60.50","60.40","60.00","11.67M","-0.83%"
"18/03/2025","60.50","60.65","60.65","60.50","13.47M","-0.25%"
"17/03/2025","60.65","61.00","61.00","60.50","3.95M","-0.57%"
"14/03/2025","61.00","60.50","61.00","61.00","16.88M","0.83%"
"13/03/2025","60.50","61.60","62.00","60.00","26.69M","-1.79%"
"12/03/2025","61.60","59.90","61.60","60.00","3.82M","2.84%"
"11/03/2025","59.90","59.60","60.00","59.80","28.07M","0.50%"
"10/03/2025","59.60","59.50","61.00","59.60","3.31M","0.17%"
"07/03/2025","59.50","59.00","60.85","59.00","15.85M","0.85%"
"06/03/2025","59.00","58.50","59.95","58.00","49.95M","0.85%"
"05/03/2025","58.50","59.00","58.50","57.35","7.26M","-0.85%"
"04/03/2025","59.00","60.25","59.95","57.20","13.87M","-2.07%"
"03/03/2025","60.25","61.20","60.25","60.00","1.62M","-1.55%"
"28/02/2025","61.20","61.00","61.20","60.55","7.36M","0.33%"
"27/02/2025","61.00","61.00","62.00","60.95","9.45M","0.00%"
"26/02/2025","61.00","62.50","62.50","61.00","3.96M","-2.40%"
"25/02/2025","62.50","63.00","62.80","62.50","11.61M","-0.79%"
"24/02/2025","63.00","63.05","63.50","62.90","17.88M","-0.08%"
"21/02/2025","63.05","62.40","63.05","62.30","4.19M","1.04%"
"20/02/2025","62.40","62.85","62.85","62.25","20.83M","-0.72%"
"19/02/2025","62.85","62.85","63.00","62.85","5.24M","0.00%"
"18/02/2025","62.85","63.00","63.05","62.50","4.46M","-0.24%"
"17/02/2025","63.00","63.45","63.50","63.00","7.78M","-0.71%"
"14/02/2025","63.45","63.50","63.50","63.20","6.48M","-0.08%"
"13/02/2025","63.50","63.00","64.00","63.05","5.24M","0.79%"
"12/02/2025","63.00","62.90","63.70","62.90","14.81M","0.16%"
"11/02/2025","62.90","63.05","63.00","62.80","14.08M","-0.24%"
"10/02/2025","63.05","64.00","63.35","63.05","3.06M","-1.48%"
"07/02/2025","64.00","64.00","64.00","64.00","5.75M","0.00%"
"06/02/2025","64.00","64.00","64.15","64.00","8.76M","0.00%"
"05/02/2025","64.00","62.00","64.50","63.00","7.82M","3.23%"
"04/02/2025","62.00","61.05","62.00","61.00","20.22M","1.56%"
"03/02/2025","61.05","61.05","61.05","61.00","5.63M","0.00%"
"31/01/2025","61.05","62.30","62.30","61.05","32.73M","-2.01%"
"30/01/2025","62.30","62.35","62.30","62.10","16.23M","-0.08%"
"29/01/2025","62.35","62.40","62.35","62.15","10.33M","-0.08%"
"28/01/2025","62.40","62.35","62.40","62.00","4.68M","0.08%"
"27/01/2025","62.35","61.25","64.00","61.40","20.14M","1.80%"
"24/01/2025","61.25","61.00","61.25","60.00","6.74M","0.41%"
"23/01/2025","61.00","60.00","61.20","60.00","42.14M","1.67%"
"22/01/2025","60.00","59.00","60.00","59.00","6.24M","1.69%"
"21/01/2025","59.00","58.00","59.00","58.20","4.01M","1.72%"
"20/01/2025","58.00","58.00","58.00","58.00","7.10M","0.00%"
"17/01/2025","58.00","58.00","58.00","58.00","3.90M","0.00%"
"16/01/2025","58.00","57.35","58.50","58.00","65.05M","1.13%"
"15/01/2025","57.35","57.95","57.35","57.35","1.57M","-1.04%"
"14/01/2025","57.95","58.00","58.00","57.95","54.35M","-0.09%"
"13/01/2025","58.00","58.00","58.75","57.40","24.38M","0.00%"
"10/01/2025","58.00","57.00","58.00","56.70","5.15M","1.75%"
"09/01/2025","57.00","57.00","57.00","57.00","4.28M","0.00%"
"08/01/2025","57.00","57.00","57.00","56.80","5.91M","0.00%"
"07/01/2025","57.00","56.20","57.00","56.20","20.57M","1.42%"
"06/01/2025","56.20","57.00","57.00","56.20","53.96M","-1.40%"
"03/01/2025","57.00","57.00","57.00","57.00","2.91M","0.00%"
"02/01/2025","57.00","57.00","57.00","57.00","1.45M","0.00%"
"31/12/2024","57.00","57.00","57.00","57.00","10.98M","0.00%"
"30/12/2024","57.00","57.00","57.00","55.05","54.68M","0.00%"
"27/12/2024","57.00","57.95","58.00","57.00","22.88M","-1.64%"
"24/12/2024","57.95","58.75","58.50","57.00","17.42M","-1.36%"
"23/12/2024","58.75","57.00","58.75","57.00","39.38M","3.07%"
"20/12/2024","57.00","54.00","57.50","54.00","23.51M","5.56%"
"19/12/2024","54.00","52.95","54.00","52.95","20.41M","1.98%"
"18/12/2024","52.95","52.50","52.95","52.05","11.13M","0.86%"
"17/12/2024","52.50","52.00","52.50","52.00","8.20M","0.96%"
"16/12/2024","52.00","52.95","53.00","52.00","8.33M","-1.79%"
"13/12/2024","52.95","53.00","53.00","52.10","5.61M","-0.09%"
"12/12/2024","53.00","53.00","53.00","53.00","2.18M","0.00%"
"11/12/2024","53.00","53.00","53.00","52.80","5.81M","0.00%"
"10/12/2024","53.00","53.20","53.05","53.00","4.56M","-0.38%"
"09/12/2024","53.20","53.20","54.00","52.55","24.49M","0.00%"
"06/12/2024","53.20","53.00","53.20","53.00","12.69M","0.85%"
"05/12/2024","52.75","52.65","52.90","52.65","40.18M","0.19%"
"04/12/2024","52.65","52.50","52.65","52.50","26.03M","0.29%"
"03/12/2024","52.50","52.50","53.00","52.50","18.16M","0.00%"
"02/12/2024","52.50","52.95","52.50","51.40","20.92M","-0.85%"
"29/11/2024","52.95","53.00","52.95","51.70","3.53M","-0.09%"
"28/11/2024","53.00","53.00","53.00","53.00","4.03M","0.00%"
"27/11/2024","53.00","53.00","53.00","52.50","28.75M","0.00%"
"26/11/2024","53.00","52.75","53.00","53.00","7.27M","0.47%"
"25/11/2024","52.75","54.60","54.50","52.75","4.34M","-3.39%"
"22/11/2024","54.60","54.60","54.65","54.50","4.33M","0.00%"
"21/11/2024","54.60","56.00","55.00","54.50","4.66M","-2.50%"
"20/11/2024","56.00","56.00","56.00","55.55","3.38M","0.00%"
"19/11/2024","56.00","55.35","56.00","55.50","13.49M","1.17%"
"18/11/2024","55.35","56.00","56.50","55.35","3.16M","-1.16%"
"15/11/2024","56.00","54.50","56.00","54.00","12.17M","2.75%"
"14/11/2024","54.50","54.20","54.50","54.30","7.42M","0.55%"
"13/11/2024","54.20","53.65","54.80","53.80","14.73M","1.03%"
"12/11/2024","53.65","53.60","53.70","53.60","15.69M","0.09%"
"11/11/2024","53.60","53.60","53.60","53.10","11.59M","0.00%"
"08/11/2024","53.60","53.50","53.60","50.00","22.46M","0.19%"
"07/11/2024","53.50","54.05","54.35","53.50","12.96M","-1.02%"
"06/11/2024","54.05","55.10","54.95","54.05","2.77M","-1.91%"
"05/11/2024","55.10","55.10","55.10","54.10","20.06M","0.00%"
"04/11/2024","55.10","55.30","56.00","54.00","21.48M","-0.36%"
"01/11/2024","55.30","53.70","57.00","53.90","22.47M","2.98%"
"31/10/2024","53.70","53.30","53.70","53.30","7.73M","0.75%"
"30/10/2024","53.30","50.60","53.30","52.50","11.62M","5.34%"
"29/10/2024","50.60","50.90","51.00","50.55","7.13M","-0.59%"
"28/10/2024","50.90","52.00","51.50","50.90","2.15M","-2.12%"
"25/10/2024","52.00","53.00","53.00","52.00","4.99M","-1.89%"
"24/10/2024","53.00","52.50","53.00","52.05","24.20M","0.95%"
"23/10/2024","52.50","52.50","52.50","51.30","4.53M","0.00%"
"22/10/2024","52.50","51.00","52.50","51.35","4.72M","2.94%"
"21/10/2024","51.00","50.00","54.50","50.20","9.03M","2.00%"
"18/10/2024","50.00","50.00","50.00","49.70","9.75M","0.00%"
"17/10/2024","50.00","52.00","52.00","50.00","19.63M","-3.85%"
"16/10/2024","52.00","51.50","52.00","51.00","16.74M","0.97%"
"15/10/2024","51.50","49.90","51.50","49.50","5.73M","3.21%"
"14/10/2024","49.90","49.00","49.90","48.00","4.33M","1.84%"
"11/10/2024","49.00","47.95","50.05","47.65","10.19M","2.19%"
"10/10/2024","47.95","47.20","47.95","47.25","2.75M","1.59%"
"09/10/2024","47.20","47.20","47.75","46.60","10.30M","0.00%"
"08/10/2024","47.20","49.00","48.50","47.15","8.81M","-3.67%"
"07/10/2024","49.00","49.10","49.10","46.40","16.03M","-0.20%"
"04/10/2024","49.10","48.70","49.10","49.10","2.77M","0.82%"
"03/10/2024","48.70","47.85","48.70","48.05","3.99M","1.78%"
"02/10/2024","47.85","48.00","48.00","47.85","4.60M","-0.31%"
"30/09/2024","48.00","47.40","48.00","47.40","2.88M","1.27%"
"27/09/2024","47.40","46.50","47.40","46.50","7.06M","1.94%"
"26/09/2024","46.50","46.35","46.65","46.30","10.24M","-1.80%"
"25/09/2024","47.35","46.95","47.40","47.00","8.44M","0.85%"
"24/09/2024","46.95","46.90","47.05","46.95","4.90M","0.11%"
"23/09/2024","46.90","47.50","47.10","46.55","5.10M","-1.26%"
"20/09/2024","47.50","46.25","47.50","46.00","7.05M","2.70%"
"19/09/2024","46.25","46.40","46.25","46.00","14.76M","-0.32%"
"18/09/2024","46.40","46.90","46.65","46.30","5.25M","-1.07%"
"17/09/2024","46.90","46.00","46.90","46.40","1.60M","1.96%"
"13/09/2024","46.00","45.65","46.15","45.60","11.36M","0.77%"
"12/09/2024","45.65","46.50","47.50","45.40","7.73M","0.44%"
"11/09/2024","45.45","45.50","45.60","45.40","12.55M","-0.11%"
"10/09/2024","45.50","45.40","45.75","45.30","18.92M","0.22%"
"09/09/2024","45.40","45.40","45.50","45.30","33.92M","0.00%"
"06/09/2024","45.40","45.50","45.45","45.30","15.52M","-0.22%"
"05/09/2024","45.50","45.80","45.60","45.30","28.45M","-0.66%"
"04/09/2024","45.80","46.00","45.90","45.50","21.95M","-0.43%"
"03/09/2024","46.00","45.60","46.00","45.60","17.22M","0.88%"
"02/09/2024","45.60","45.50","45.65","45.50","12.13M","0.22%"
"30/08/2024","45.50","45.90","45.80","45.50","26.28M","-0.87%"
"29/08/2024","45.90","45.80","45.90","45.80","15.24M","0.22%"
"28/08/2024","45.80","45.65","45.80","45.60","6.63M","0.33%"
"27/08/2024","45.65","45.50","45.80","45.50","13.12M","0.33%"
"26/08/2024","45.50","45.60","45.50","45.30","8.74M","-0.22%"
"23/08/2024","45.60","45.55","45.65","45.55","11.26M","0.11%"
"22/08/2024","45.55","45.50","45.65","45.55","2.67M","0.11%"
"21/08/2024","45.50","45.80","45.85","45.50","45.75M","-0.66%"
"20/08/2024","45.80","45.80","45.90","45.50","20.27M","0.00%"
"19/08/2024","45.80","46.00","46.25","45.80","59.25M","-0.43%"
"16/08/2024","46.00","45.55","46.00","45.75","90.89M","0.99%"
"15/08/2024","45.55","45.50","45.55","45.20","15.94M","0.11%"
"14/08/2024","45.50","45.60","45.55","45.50","36.33M","-0.22%"
"13/08/2024","45.60","45.60","45.60","45.05","72.00M","0.00%"
"12/08/2024","45.60","45.90","45.90","45.00","123.92M","-0.65%"
"09/08/2024","45.90","46.00","46.05","45.90","22.27M","-0.22%"
"08/08/2024","46.00","45.00","46.50","45.80","109.92M","2.22%"
"07/08/2024","45.00","44.35","45.00","44.50","74.34M","1.47%"
"06/08/2024","44.35","45.00","44.80","44.35","4.58M","-1.44%"
"05/08/2024","45.00","45.00","45.00","44.30","4.90M","0.00%"
"02/08/2024","45.00","44.00","45.00","44.80","3.35M","2.27%"
"01/08/2024","44.00","44.00","44.10","44.00","14.87M","0.00%"
"31/07/2024","44.00","43.95","44.00","43.95","9.68M","0.11%"
"30/07/2024","43.95","44.00","44.00","43.65","7.68M","-0.11%"
"29/07/2024","44.00","44.00","44.10","43.60","20.99M","0.00%"
"26/07/2024","44.00","44.75","44.00","43.50","28.42M","-1.68%"
"25/07/2024","44.75","45.00","45.00","43.20","27.05M","-0.56%"
"24/07/2024","45.00","45.05","45.05","45.00","21.09M","-0.11%"
"23/07/2024","45.05","45.00","45.05","45.00","4.48M","0.11%"
"22/07/2024","45.00","44.95","45.25","45.00","8.19M","0.11%"
"19/07/2024","44.95","45.30","45.25","44.00","37.55M","-0.77%"
"18/07/2024","45.30","45.50","45.50","43.00","39.75M","-0.44%"
"17/07/2024","45.50","45.60","45.60","45.50","4.18M","-0.22%"
"16/07/2024","45.60","45.60","45.80","45.10","29.16M","0.00%"
"15/07/2024","45.60","45.50","46.90","45.50","66.90M","0.22%"
"12/07/2024","45.50","45.20","45.65","45.35","42.69M","0.66%"
"11/07/2024","45.20","45.10","45.20","45.20","5.75M","0.22%"
"10/07/2024","45.10","45.05","45.15","45.00","14.49M","-0.88%"
"09/07/2024","45.50","46.95","46.95","45.30","23.60M","-4.21%"
"08/07/2024","47.50","47.35","47.65","47.20","40.84M","0.32%"
"05/07/2024","47.35","47.20","47.35","47.20","13.17M","0.32%"
"04/07/2024","47.20","47.20","47.30","47.00","59.43M","0.00%"
"03/07/2024","47.20","46.00","47.20","46.00","9.33M","2.61%"
"02/07/2024","46.00","45.15","46.00","45.15","13.23M","1.88%"
"01/07/2024","45.15","45.00","45.45","45.00","6.96M","0.33%"
"28/06/2024","45.00","44.55","45.00","44.60","9.16M","1.01%"
"27/06/2024","44.55","44.00","44.55","44.00","66.05M","1.25%"
"26/06/2024","44.00","43.60","44.00","43.60","13.85M","0.92%"
"25/06/2024","43.60","43.50","43.60","43.05","37.85M","0.23%"
"24/06/2024","43.50","44.00","43.50","43.25","9.16M","-1.14%"
"21/06/2024","44.00","44.90","44.55","44.00","58.55M","-2.00%"
"20/06/2024","44.90","43.00","44.90","43.00","11.30M","4.42%"
"19/06/2024","43.00","42.20","43.05","43.00","5.88M","1.90%"
"14/06/2024","42.20","42.05","42.25","41.00","15.14M","0.36%"
"13/06/2024","42.05","41.05","42.45","41.80","46.86M","2.44%"
"11/06/2024","41.05","40.00","41.95","39.95","33.82M","2.62%"
"10/06/2024","40.00","39.95","40.05","40.00","12.18M","0.13%"
"07/06/2024","39.95","40.00","40.00","39.95","13.19M","-0.12%"
"06/06/2024","40.00","40.00","40.00","40.00","15.84M","0.00%"
"05/06/2024","40.00","40.00","40.00","39.95","10.77M","0.00%"
"04/06/2024","40.00","40.00","40.00","40.00","8.76M","0.00%"
"03/06/2024","40.00","40.00","40.00","39.00","47.63M","0.00%"
"31/05/2024","40.00","39.80","40.25","39.90","24.16M","0.50%"
"30/05/2024","39.80","39.00","39.95","39.00","14.41M","2.05%"
"29/05/2024","39.00","38.00","39.40","38.50","12.14M","2.63%"
"28/05/2024","38.00","37.75","38.00","37.75","5.48M","0.66%"
"27/05/2024","37.75","37.30","37.95","37.35","5.59M","1.21%"
"24/05/2024","37.30","37.00","37.30","37.00","7.09M","0.81%"
"23/05/2024","37.00","38.00","38.00","37.00","38.54M","-2.63%"
"22/05/2024","38.00","39.40","39.35","38.00","35.01M","-3.55%"
"21/05/2024","39.40","39.35","40.00","39.30","40.64M","0.13%"
"20/05/2024","39.35","39.90","39.35","37.50","3.57M","-1.38%"
"17/05/2024","39.90","40.00","39.90","39.50","13.77M","-0.25%"
"16/05/2024","40.00","41.95","41.95","39.95","22.93M","-5.33%"
"15/05/2024","42.25","42.25","42.55","42.15","71.87M","0.00%"
"14/05/2024","42.25","42.20","42.25","42.05","32.25M","0.12%"
"13/05/2024","42.20","41.45","42.20","41.00","26.27M","1.81%"
"10/05/2024","41.45","40.00","41.45","40.00","11.44M","3.63%"
"09/05/2024","40.00","38.00","41.70","39.90","47.63M","5.26%"
"08/05/2024","38.00","38.55","38.70","38.00","25.21M","-1.43%"
"07/05/2024","38.55","41.00","41.50","38.15","8.94M","-5.98%"
"06/05/2024","41.00","41.75","41.90","40.30","35.91M","7.61%"
"03/05/2024","38.10","35.00","38.50","37.60","6.23M","8.86%"
"02/05/2024","35.00","32.70","35.00","33.50","4.12M","7.03%"
"30/04/2024","32.70","32.70","32.85","32.35","245.46M","0.00%"
"29/04/2024","32.70","32.80","32.80","32.40","12.37M","-7.89%"
"26/04/2024","35.50","35.95","36.00","35.50","16.55M","-1.25%"
"25/04/2024","35.95","36.00","36.00","35.95","4.80M","-0.14%"
"24/04/2024","36.00","35.75","36.50","36.00","81.41M","0.70%"
"23/04/2024","35.75","36.70","38.45","35.75","8.14M","-2.59%"
"22/04/2024","36.70","33.50","36.70","35.00","50.16M","9.55%"
"19/04/2024","33.50","34.35","35.00","33.50","38.30M","-2.47%"
"18/04/2024","34.35","35.75","36.00","34.35","32.79M","-3.92%"
"17/04/2024","35.75","36.80","36.50","35.70","13.69M","-2.85%"
"16/04/2024","36.80","38.20","37.30","36.20","47.38M","-3.66%"
"15/04/2024","38.20","41.40","39.10","38.20","14.29M","-7.73%"
"12/04/2024","41.40","46.00","45.40","41.40","98.76M","-10.00%"
"08/04/2024","46.00","48.00","48.00","45.85","33.44M","-4.17%"
"05/04/2024","48.00","49.00","48.55","47.50","58.45M","-2.04%"
"04/04/2024","49.00","52.40","51.00","49.00","54.36M","-6.49%"
"03/04/2024","52.40","53.05","53.20","52.40","29.70M","-1.23%"
"02/04/2024","53.05","52.50","53.95","49.70","84.65M","1.05%"
"28/03/2024","52.50","52.00","52.50","51.00","78.68M","0.96%"
"27/03/2024","52.00","49.20","52.50","49.00","49.53M","5.69%"
"26/03/2024","49.20","48.30","49.20","48.00","67.15M","1.86%"
"25/03/2024","48.30","48.75","48.50","47.20","13.30M","-0.92%"
"22/03/2024","48.75","47.20","49.50","48.00","64.13M","3.28%"
"21/03/2024","47.20","45.85","48.00","45.85","19.04M","2.94%"
"20/03/2024","45.85","45.85","45.90","45.50","9.30M","0.00%"
"19/03/2024","45.85","46.65","46.65","45.85","8.22M","-1.71%"
"18/03/2024","46.65","48.45","47.00","45.50","35.35M","-3.72%"
"15/03/2024","48.45","44.05","48.45","44.00","13.75M","9.99%"
"14/03/2024","44.05","44.40","44.10","44.00","13.86M","-0.79%"
"13/03/2024","44.40","43.00","44.50","43.00","26.44M","3.26%"
"12/03/2024","43.00","41.20","43.90","41.20","39.03M","2.63%"
"11/03/2024","41.90","41.10","42.00","41.50","96.63M","1.95%"
"08/03/2024","41.10","40.70","41.10","40.00","18.04M","0.98%"
"07/03/2024","40.70","41.35","41.00","40.70","6.55M","-1.57%"
"06/03/2024","41.35","41.70","41.70","41.30","37.47M","-0.84%"
"05/03/2024","41.70","41.50","41.70","41.30","11.83M","0.48%"
"04/03/2024","41.50","41.70","41.50","41.15","3.11M","-0.48%"
"01/03/2024","41.70","39.75","43.20","39.60","20.49M","5.30%"
"29/02/2024","39.60","36.00","39.60","36.00","8.63M","10.00%"
"28/02/2024","36.00","39.45","36.95","36.00","9.51M","-8.75%"
"27/02/2024","39.45","39.50","39.45","38.10","7.87M","-0.13%"
"26/02/2024","39.50","39.05","39.50","39.50","8.25M","1.15%"
"23/02/2024","39.05","39.50","40.00","38.80","53.04M","-1.14%"
"22/02/2024","39.50","38.55","39.50","38.80","9.55M","2.46%"
"21/02/2024","38.55","38.85","38.90","38.55","17.18M","-0.77%"
"20/02/2024","38.85","39.00","39.50","38.60","13.80M","-0.38%"
"19/02/2024","39.00","39.00","39.60","39.00","28.83M","0.00%"
"16/02/2024","39.00","39.05","39.80","38.85","27.58M","-0.13%"
"15/02/2024","39.05","39.20","39.25","39.05","56.61M","-0.38%"
"14/02/2024","39.20","39.45","39.45","39.00","12.30M","-0.63%"
"13/02/2024","39.45","39.85","39.70","39.45","8.60M","-1.00%"
"12/02/2024","39.85","40.00","39.95","37.00","21.17M","-0.38%"
"09/02/2024","40.00","39.95","41.15","39.55","11.80M","0.13%"
"08/02/2024","39.95","39.20","39.95","37.20","18.55M","1.91%"
"07/02/2024","39.20","39.90","40.00","39.00","26.02M","-1.75%"
"06/02/2024","39.90","40.50","40.05","39.05","32.95M","-1.48%"
"05/02/2024","40.50","41.55","44.15","40.05","14.17M","-2.53%"
"02/02/2024","41.55","40.70","42.00","41.00","80.61M","2.09%"
"01/02/2024","40.70","37.00","40.70","36.15","32.37M","10.00%"
"31/01/2024","37.00","41.00","40.75","36.90","47.91M","-9.76%"
"30/01/2024","41.00","43.75","43.00","40.10","18.90M","-6.29%"
"29/01/2024","43.75","43.95","45.95","43.45","33.34M","-0.46%"
"26/01/2024","43.95","43.80","44.00","43.50","24.65M","0.34%"
"25/01/2024","43.80","42.75","44.00","42.00","22.20M","2.46%"
"24/01/2024","42.75","42.55","42.75","42.30","8.76M","0.47%"
"23/01/2024","42.55","44.10","43.00","41.05","20.01M","-3.51%"
"22/01/2024","44.10","44.10","44.45","44.00","9.99M","0.00%"
"19/01/2024","44.10","45.50","45.50","44.10","12.10M","-3.08%"
"18/01/2024","45.50","46.50","46.25","45.00","63.44M","-2.15%"
"17/01/2024","46.50","47.35","47.35","46.45","7.80M","-1.80%"
"16/01/2024","47.35","46.35","47.50","46.50","6.49M","2.16%"
"15/01/2024","46.35","46.30","46.35","46.00","6.36M","0.11%"
