"Date","Price","Open","High","Low","Vol.","Change %"
"26/04/2024","3.820","3.820","3.820","3.820","826.74K","0.00%"
"25/04/2024","3.820","4.230","4.150","3.820","914.57K","-9.69%"
"24/04/2024","4.230","4.220","4.250","4.230","3.32M","0.24%"
"23/04/2024","4.220","4.210","4.220","4.210","3.45M","0.24%"
"22/04/2024","4.210","4.210","4.210","4.200","1.74M","0.00%"
"19/04/2024","4.210","4.250","4.210","4.210","902.32K","-0.94%"
"18/04/2024","4.250","4.200","4.250","4.190","2.79M","1.19%"
"17/04/2024","4.200","4.200","4.250","4.200","1.69M","0.00%"
"16/04/2024","4.200","4.550","4.550","4.190","7.24M","-7.89%"
"15/04/2024","4.560","4.780","4.820","4.500","2.87M","-4.60%"
"12/04/2024","4.780","4.950","4.780","4.700","3.30M","-3.43%"
"08/04/2024","4.950","4.700","4.990","4.400","8.28M","5.32%"
"05/04/2024","4.700","4.610","4.700","4.530","4.89M","1.95%"
"04/04/2024","4.610","4.700","4.720","4.610","5.55M","-1.91%"
"03/04/2024","4.700","5.180","5.120","4.700","11.95M","-9.27%"
"02/04/2024","5.180","5.400","5.400","4.900","10.07M","-4.07%"
"28/03/2024","5.400","5.400","5.450","5.140","5.43M","0.00%"
"27/03/2024","5.400","5.140","5.450","4.760","17.63M","5.06%"
"26/03/2024","5.140","5.140","5.190","5.140","1.59M","0.00%"
"25/03/2024","5.140","5.120","5.500","4.960","14.86M","0.39%"
"22/03/2024","5.120","5.150","5.160","5.070","4.53M","-0.58%"
"21/03/2024","5.150","5.160","5.150","5.000","3.63M","-0.19%"
"20/03/2024","5.160","5.050","5.200","5.140","6.12M","2.18%"
"19/03/2024","5.050","5.050","5.100","5.000","7.43M","0.00%"
"18/03/2024","5.050","5.000","5.120","5.050","2.94M","1.00%"
"15/03/2024","5.000","5.100","5.100","5.000","1.35M","-1.96%"
"14/03/2024","5.100","4.990","5.440","5.000","9.25M","2.20%"
"13/03/2024","4.990","5.050","5.200","4.700","12.77M","-1.19%"
"12/03/2024","5.050","4.700","5.050","4.740","18.06M","7.45%"
"11/03/2024","4.700","4.750","5.000","4.700","5.84M","-1.05%"
"08/03/2024","4.750","4.400","4.750","4.350","6.05M","7.95%"
"07/03/2024","4.400","4.640","4.800","4.190","33.32M","-5.17%"
"06/03/2024","4.640","4.600","4.700","4.600","1.81M","0.87%"
"05/03/2024","4.600","5.050","5.000","4.550","5.46M","-8.91%"
"04/03/2024","5.050","5.000","5.100","5.000","8.20M","1.00%"
"01/03/2024","5.000","4.550","5.000","4.580","9.07M","9.89%"
"29/02/2024","4.550","4.140","4.550","4.100","28.49M","9.90%"
"28/02/2024","4.140","4.600","4.160","4.140","2.86M","-10.00%"
"27/02/2024","4.600","4.400","4.600","4.400","4.80M","4.55%"
"26/02/2024","4.400","4.350","4.400","4.400","3.22M","1.15%"
"23/02/2024","4.350","4.350","4.620","4.350","2.34M","0.00%"
"22/02/2024","4.350","4.340","4.500","3.920","3.63M","0.23%"
"21/02/2024","4.340","4.800","4.480","4.320","11.20M","-9.58%"
"20/02/2024","4.800","5.210","5.000","4.800","3.40M","-7.87%"
"19/02/2024","5.210","5.350","5.230","5.030","5.38M","-2.62%"
"16/02/2024","5.350","5.390","5.350","5.160","5.72M","-0.74%"
"15/02/2024","5.390","5.400","5.750","5.150","5.81M","-0.19%"
"14/02/2024","5.400","5.300","5.450","5.300","20.33M","1.89%"
"13/02/2024","5.300","5.400","5.400","5.300","2.70M","-1.85%"
"12/02/2024","5.400","5.580","5.700","5.400","5.45M","-3.23%"
"09/02/2024","5.580","5.310","5.700","4.830","9.75M","5.08%"
"08/02/2024","5.310","5.900","5.900","5.310","10.52M","-10.00%"
"07/02/2024","5.900","5.860","6.200","5.900","6.04M","0.68%"
"06/02/2024","5.860","6.600","6.600","5.850","6.62M","-9.85%"
"05/02/2024","6.500","6.600","6.600","6.170","9.23M","-1.52%"
"02/02/2024","6.600","6.000","6.600","6.250","13.16M","10.00%"
"01/02/2024","6.000","5.670","6.230","5.110","24.62M","5.82%"
"31/01/2024","5.670","6.300","6.200","5.670","11.15M","-10.00%"
"30/01/2024","6.300","7.000","7.100","6.300","21.86M","-10.00%"
"29/01/2024","7.000","6.600","7.200","6.960","29.13M","6.06%"
"26/01/2024","6.600","6.350","6.600","6.430","16.80M","3.94%"
"25/01/2024","6.350","6.400","6.500","6.150","33.07M","-0.78%"
"24/01/2024","6.400","6.790","6.640","6.160","17.59M","-5.74%"
"23/01/2024","6.790","6.970","6.970","6.360","72.31M","-2.58%"
"22/01/2024","6.970","6.970","7.000","6.710","30.66M","0.00%"
"19/01/2024","6.970","7.200","7.360","6.900","26.81M","-3.19%"
"18/01/2024","7.200","7.000","7.500","7.000","40.54M","4.35%"
"17/01/2024","6.900","7.780","8.200","6.900","106.14M","-9.09%"
"16/01/2024","7.590","7.000","7.590","6.950","55.84M","10.00%"
"15/01/2024","6.900","6.440","6.960","6.370","36.46M","7.14%"
"12/01/2024","6.440","6.540","6.800","6.400","33.21M","-1.53%"
"11/01/2024","6.540","6.100","6.590","5.700","54.32M","3.32%"
"10/01/2024","6.330","7.660","7.660","6.280","116.29M","-9.18%"
"09/01/2024","6.970","6.900","6.970","6.800","63.89M","9.94%"
"08/01/2024","6.340","5.770","6.340","5.770","62.55M","9.88%"
"05/01/2024","5.770","5.500","5.770","5.200","71.55M","9.90%"
"04/01/2024","5.250","4.780","5.250","4.870","71.56M","9.83%"
"03/01/2024","4.780","4.350","4.780","4.500","41.64M","9.89%"
"02/01/2024","4.350","4.290","4.380","4.250","14.82M","1.40%"
"29/12/2023","4.290","4.430","4.300","4.260","8.55M","-3.16%"
"28/12/2023","4.430","4.450","4.450","4.200","8.90M","-0.45%"
"27/12/2023","4.450","4.500","4.650","4.450","10.59M","-1.11%"
"22/12/2023","4.500","4.490","4.500","4.230","10.32M","0.22%"
"21/12/2023","4.490","4.270","4.490","4.220","25.38M","5.15%"
"20/12/2023","4.270","4.310","4.310","4.160","11.78M","-0.93%"
"19/12/2023","4.310","4.180","4.310","4.130","8.07M","3.11%"
"18/12/2023","4.180","4.180","4.390","4.100","20.21M","0.00%"
"15/12/2023","4.180","4.170","4.230","4.100","4.38M","0.24%"
"14/12/2023","4.170","3.980","4.300","3.990","12.08M","4.77%"
"13/12/2023","3.980","3.940","4.330","3.980","34.45M","1.02%"
"12/12/2023","3.940","3.980","3.940","3.880","8.18M","-1.01%"
"11/12/2023","3.980","3.800","4.130","3.880","8.16M","4.74%"
"08/12/2023","3.800","3.900","3.820","3.800","3.36M","-2.56%"
"07/12/2023","3.900","3.830","4.190","3.800","19.30M","1.83%"
