"Date","Price","Open","High","Low","Vol.","Change %"
"11/04/2025","33.70","33.70","33.70","33.70","507.91K","0.00%"
"10/04/2025","33.70","32.60","33.70","33.00","1.11M","3.37%"
"09/04/2025","32.60","31.80","32.60","32.50","827.91K","2.52%"
"08/04/2025","31.80","32.65","31.80","31.10","1.93M","-2.60%"
"07/04/2025","32.65","32.00","32.70","32.65","1.74M","2.03%"
"04/04/2025","32.00","33.50","32.00","32.00","1.44M","-4.48%"
"03/04/2025","33.50","33.50","34.00","33.50","1.05M","0.00%"
"02/04/2025","33.50","33.10","33.60","33.50","1.19M","1.21%"
"28/03/2025","33.10","34.50","33.10","33.10","1.57M","-4.06%"
"27/03/2025","34.50","34.70","34.70","34.50","2.68M","-0.58%"
"26/03/2025","34.70","35.00","34.70","34.70","2.61M","-0.86%"
"25/03/2025","35.00","36.00","35.00","35.00","4.03M","-2.78%"
"24/03/2025","36.00","36.00","36.00","36.00","813.45K","0.00%"
"21/03/2025","36.00","36.70","36.00","36.00","736.65K","-1.91%"
"20/03/2025","36.70","36.70","36.70","36.70","1.02M","0.00%"
"19/03/2025","36.70","36.70","36.70","36.70","1.21M","0.00%"
"18/03/2025","36.70","36.70","36.70","36.70","1.23M","0.00%"
"17/03/2025","36.70","35.05","36.70","36.70","936.10K","4.71%"
"14/03/2025","35.05","38.00","35.05","35.05","1.05M","-7.76%"
"13/03/2025","38.00","38.80","38.00","38.00","1.22M","-2.06%"
"12/03/2025","38.80","40.00","38.80","38.00","1.36M","-3.00%"
"11/03/2025","40.00","40.00","40.00","38.40","4.23M","0.00%"
"10/03/2025","40.00","37.00","40.70","37.90","6.61M","8.11%"
"07/03/2025","37.00","36.00","37.00","36.05","3.43M","2.78%"
"06/03/2025","36.00","34.50","36.00","34.50","6.05M","4.35%"
"05/03/2025","34.50","36.00","34.50","34.50","2.58M","-4.17%"
"04/03/2025","36.00","40.00","36.00","36.00","5.75M","-10.00%"
"03/03/2025","40.00","40.00","40.00","40.00","1.48M","0.00%"
"28/02/2025","40.00","41.00","40.00","39.70","1.93M","-2.44%"
"27/02/2025","41.00","41.00","41.00","40.00","2.26M","0.00%"
"26/02/2025","41.00","41.00","41.00","41.00","1.06M","0.00%"
"25/02/2025","41.00","41.00","41.00","41.00","828.52K","0.00%"
"24/02/2025","41.00","41.40","44.00","41.00","8.24M","-0.97%"
"21/02/2025","41.40","38.00","41.40","39.00","9.78M","8.95%"
"20/02/2025","38.00","37.00","38.00","37.95","3.50M","2.70%"
"19/02/2025","37.00","37.00","37.30","37.00","4.58M","0.00%"
"18/02/2025","37.00","36.55","37.00","36.50","2.18M","1.23%"
"17/02/2025","36.55","36.00","36.55","36.50","3.25M","1.53%"
"14/02/2025","36.00","35.95","36.00","35.95","8.57M","0.14%"
"13/02/2025","35.95","36.00","36.00","35.80","8.14M","-0.14%"
"12/02/2025","36.00","35.65","36.00","35.95","3.86M","0.98%"
"11/02/2025","35.65","35.65","35.65","35.65","1.05M","0.00%"
"10/02/2025","35.65","35.80","35.80","35.65","1.75M","-0.42%"
"07/02/2025","35.80","36.50","35.80","35.80","1.62M","-1.92%"
"06/02/2025","36.50","37.00","36.50","36.50","6.29M","-1.35%"
"05/02/2025","37.00","36.00","37.00","36.50","2.21M","2.78%"
"04/02/2025","36.00","36.00","36.20","36.00","2.82M","0.00%"
"03/02/2025","36.00","36.00","36.00","36.00","1.09M","0.00%"
"31/01/2025","36.00","36.00","36.00","36.00","832.77K","0.00%"
"30/01/2025","36.00","36.00","36.00","36.00","1.69M","0.00%"
"29/01/2025","36.00","36.45","36.00","36.00","1.25M","-1.23%"
"28/01/2025","36.45","37.35","36.50","36.45","928.86K","-2.41%"
"27/01/2025","37.35","35.00","37.35","37.35","1.10M","6.71%"
"24/01/2025","35.00","35.00","35.00","35.00","722.04K","0.00%"
"23/01/2025","35.00","37.45","35.25","34.55","10.32M","-6.54%"
"22/01/2025","37.45","38.50","37.45","37.45","945.77K","-2.73%"
"21/01/2025","38.50","38.50","38.50","38.50","998.35K","0.00%"
"20/01/2025","38.50","38.50","38.50","38.50","1.00M","0.00%"
"17/01/2025","38.50","40.50","43.00","37.00","6.28M","-4.94%"
"16/01/2025","40.50","36.85","40.50","40.45","5.57M","9.91%"
"15/01/2025","36.85","33.50","36.85","34.00","4.59M","10.00%"
"14/01/2025","33.50","33.00","33.50","33.50","1.64M","1.52%"
"13/01/2025","33.00","33.00","33.00","33.00","1.07M","0.00%"
"10/01/2025","33.00","33.00","33.00","33.00","621.18K","0.00%"
"09/01/2025","33.00","32.50","33.00","33.00","1.55M","1.54%"
"08/01/2025","32.50","32.45","32.50","32.45","1.98M","0.15%"
"07/01/2025","32.45","32.65","32.45","32.45","1.63M","-0.61%"
"06/01/2025","32.65","32.75","32.65","32.65","1.61M","-0.31%"
"03/01/2025","32.75","32.50","32.80","32.75","2.98M","0.77%"
"02/01/2025","32.50","32.50","32.50","32.50","997.52K","0.00%"
"31/12/2024","32.50","34.05","34.05","32.50","2.95M","-4.55%"
"30/12/2024","34.05","34.05","34.05","34.05","944.05K","0.00%"
"27/12/2024","34.05","34.05","34.05","34.05","643.06K","0.00%"
"24/12/2024","34.05","34.05","34.05","34.05","691.53K","0.00%"
"23/12/2024","34.05","32.50","34.05","34.05","930.90K","4.77%"
"20/12/2024","32.50","32.50","32.50","32.50","650.78K","0.00%"
"19/12/2024","32.50","35.00","32.50","32.50","1.35M","-7.14%"
"18/12/2024","35.00","35.00","35.00","35.00","594.59K","0.00%"
"17/12/2024","35.00","35.00","35.00","35.00","536.35K","0.00%"
"16/12/2024","35.00","35.00","35.00","35.00","994.45K","0.00%"
"13/12/2024","35.00","35.00","35.00","35.00","395.58K","0.00%"
"12/12/2024","35.00","35.00","37.00","35.00","3.75M","0.00%"
"11/12/2024","35.00","35.15","35.05","34.95","4.17M","-0.43%"
"10/12/2024","35.15","35.15","35.15","35.15","1.75M","0.00%"
"09/12/2024","35.15","35.05","35.75","35.15","1.53M","0.29%"
"06/12/2024","35.05","35.00","35.05","35.05","1.08M","0.14%"
"05/12/2024","35.00","35.00","35.00","35.00","2.08M","0.00%"
"04/12/2024","35.00","34.95","35.00","35.00","3.70M","0.14%"
"03/12/2024","34.95","34.90","35.00","34.95","2.77M","0.14%"
"02/12/2024","34.90","35.00","35.00","34.90","15.73M","-0.29%"
"29/11/2024","35.00","34.95","35.00","35.00","1.22M","0.14%"
"28/11/2024","34.95","34.15","34.95","34.95","1.34M","2.34%"
"27/11/2024","34.15","34.15","34.15","34.15","717.71K","0.00%"
"26/11/2024","34.15","34.05","34.15","34.00","2.62M","0.29%"
"25/11/2024","34.05","35.00","34.05","34.05","1.25M","-2.71%"
"22/11/2024","35.00","33.30","35.00","34.30","3.18M","5.11%"
"21/11/2024","33.30","32.20","33.30","33.00","950.61K","3.42%"
"20/11/2024","32.20","30.00","32.20","32.20","1.41M","7.33%"
"19/11/2024","30.00","30.00","30.00","30.00","343.20K","0.00%"
"18/11/2024","30.00","30.00","30.00","30.00","586.18K","0.00%"
"15/11/2024","30.00","30.00","30.00","30.00","786.10K","0.00%"
"14/11/2024","30.00","30.00","30.00","30.00","409.91K","0.00%"
"13/11/2024","30.00","28.55","30.00","30.00","1.47M","5.08%"
"12/11/2024","28.55","30.00","29.90","28.55","2.60M","-4.83%"
"11/11/2024","30.00","30.80","30.00","30.00","1.45M","-2.60%"
"08/11/2024","30.80","30.80","30.80","30.80","550.06K","0.00%"
"07/11/2024","30.80","30.80","30.80","30.80","501.69K","0.00%"
"06/11/2024","30.80","30.80","30.80","30.80","1.18M","0.00%"
"05/11/2024","30.80","30.80","30.80","30.80","1.29M","0.00%"
"04/11/2024","30.80","30.80","30.80","30.80","1.59M","0.00%"
"01/11/2024","30.80","30.80","30.80","30.80","779.09K","0.00%"
"31/10/2024","30.80","31.50","31.50","30.05","3.44M","-2.22%"
"30/10/2024","31.50","31.50","31.50","31.50","471.77K","0.00%"
"29/10/2024","31.50","31.50","31.50","31.50","590.96K","0.00%"
"28/10/2024","31.50","31.50","31.50","31.50","412.47K","0.00%"
"25/10/2024","31.50","31.50","31.50","31.50","686.97K","0.00%"
"24/10/2024","31.50","31.50","31.50","31.50","1.38M","0.00%"
"23/10/2024","31.50","31.00","31.50","31.50","1.76M","1.61%"
"22/10/2024","31.00","34.00","34.50","31.00","1.81M","-8.82%"
"21/10/2024","34.00","35.05","34.00","34.00","404.19K","-3.00%"
"18/10/2024","35.05","35.10","35.10","35.00","2.09M","-0.14%"
"17/10/2024","35.10","35.10","35.10","35.10","606.67K","0.00%"
"16/10/2024","35.10","32.00","35.10","33.95","1.96M","9.69%"
"15/10/2024","32.00","31.95","32.00","32.00","709.03K","0.16%"
"14/10/2024","31.95","31.00","32.00","31.95","608.73K","3.06%"
"11/10/2024","31.00","32.00","31.00","31.00","1.03M","-3.13%"
"10/10/2024","32.00","32.00","32.00","32.00","895.28K","0.00%"
"09/10/2024","32.00","32.00","32.00","32.00","1.38M","0.00%"
"08/10/2024","32.00","32.40","32.35","32.00","1.61M","-1.23%"
"07/10/2024","32.40","30.60","32.55","30.80","3.17M","5.88%"
"04/10/2024","30.60","32.50","32.00","30.60","4.58M","-5.85%"
"03/10/2024","32.50","34.00","34.00","32.50","3.23M","-4.41%"
"02/10/2024","34.00","34.85","35.30","34.00","1.24M","-2.44%"
"30/09/2024","34.85","34.85","34.85","34.85","624.40K","0.00%"
"27/09/2024","34.85","34.85","34.85","34.85","1.08M","0.00%"
"26/09/2024","34.85","34.20","34.85","34.40","1.54M","1.90%"
"25/09/2024","34.20","34.30","34.30","34.20","1.66M","-0.29%"
"24/09/2024","34.30","35.50","35.20","34.30","4.70M","-3.38%"
"23/09/2024","35.50","35.50","35.50","35.40","6.23M","0.00%"
"20/09/2024","35.50","35.65","35.65","34.05","6.64M","-0.42%"
"19/09/2024","35.65","36.00","36.00","35.65","1.91M","-0.97%"
"18/09/2024","36.00","36.35","36.00","36.00","3.69M","-0.96%"
"17/09/2024","36.35","35.00","38.50","35.70","4.35M","3.86%"
"13/09/2024","35.00","35.00","35.95","35.00","2.16M","0.00%"
"12/09/2024","35.00","35.80","35.00","35.00","2.20M","-2.23%"
"11/09/2024","35.80","34.15","35.80","34.00","4.49M","4.83%"
"10/09/2024","34.15","35.35","35.20","34.15","2.96M","-3.39%"
"09/09/2024","35.35","35.80","35.80","35.20","3.01M","-1.26%"
"06/09/2024","35.80","36.00","37.90","35.80","1.94M","-0.56%"
"05/09/2024","36.00","35.70","36.00","35.70","2.98M","0.84%"
"04/09/2024","35.70","37.05","37.05","35.70","1.87M","-3.64%"
"03/09/2024","37.05","37.85","37.05","37.05","2.38M","-2.11%"
"02/09/2024","37.85","37.90","37.95","37.55","2.42M","-0.13%"
"30/08/2024","37.90","39.00","38.00","37.90","2.14M","-2.82%"
"29/08/2024","39.00","39.00","39.00","39.00","1.24M","0.00%"
"28/08/2024","39.00","38.00","39.00","39.00","1.05M","2.63%"
"27/08/2024","38.00","39.75","38.00","38.00","1.88M","-4.40%"
"26/08/2024","39.75","38.50","39.75","39.75","903.06K","3.25%"
"23/08/2024","38.50","38.50","38.50","38.50","939.72K","0.00%"
"22/08/2024","38.50","38.50","38.50","38.50","908.81K","0.00%"
"21/08/2024","38.50","38.50","38.50","38.50","1.60M","0.00%"
"20/08/2024","38.50","38.50","38.50","38.50","782.08K","0.00%"
"19/08/2024","38.50","40.65","38.50","38.50","1.90M","-5.29%"
"16/08/2024","40.65","42.50","40.65","40.65","919.56K","-4.35%"
"15/08/2024","42.50","44.05","42.50","42.00","1.99M","-3.52%"
"14/08/2024","44.05","44.00","47.95","44.00","2.85M","0.11%"
"13/08/2024","44.00","44.35","44.35","42.00","5.10M","9.05%"
"12/08/2024","40.35","36.70","40.35","39.00","6.05M","9.95%"
"09/08/2024","36.70","36.60","36.70","36.70","1.66M","0.27%"
"08/08/2024","36.60","37.30","36.60","36.00","1.77M","-1.88%"
"07/08/2024","37.30","37.30","37.30","37.30","663.55K","0.00%"
"06/08/2024","37.30","36.00","37.50","37.30","1.81M","3.61%"
"05/08/2024","36.00","34.00","36.00","34.40","1.46M","5.88%"
"02/08/2024","34.00","34.30","34.00","34.00","955.91K","-0.87%"
"01/08/2024","34.30","37.15","34.30","34.30","880.94K","-7.67%"
"31/07/2024","37.15","37.15","37.15","33.45","1.87M","0.00%"
"30/07/2024","37.15","37.50","37.50","36.50","2.63M","-0.93%"
"29/07/2024","37.50","37.50","38.90","36.50","709.43K","0.00%"
"26/07/2024","37.50","38.00","37.50","37.50","1.06M","-1.32%"
"25/07/2024","38.00","39.00","38.00","38.00","1.07M","-2.56%"
"24/07/2024","39.00","40.50","39.00","39.00","2.04M","-3.70%"
"23/07/2024","40.50","40.50","43.50","40.30","1.43M","0.00%"
"22/07/2024","40.50","40.45","40.95","40.50","1.54M","0.12%"
"19/07/2024","40.45","41.00","40.45","40.45","1.70M","-1.34%"
"18/07/2024","41.00","41.00","41.00","41.00","949.20K","0.00%"
"17/07/2024","41.00","41.60","41.60","41.00","1.30M","-1.44%"
"16/07/2024","41.60","41.80","41.80","41.60","788.01K","-0.48%"
"15/07/2024","41.80","41.60","41.80","41.80","904.78K","0.48%"
"12/07/2024","41.60","41.60","41.60","41.60","851.97K","0.00%"
"11/07/2024","41.60","41.60","41.60","41.60","989.85K","-0.95%"
"10/07/2024","42.00","40.85","42.00","42.00","1.39M","2.82%"
"09/07/2024","40.85","40.15","41.00","40.20","4.42M","1.74%"
"08/07/2024","40.15","40.50","41.35","40.15","5.01M","-0.86%"
"05/07/2024","40.50","41.50","41.00","40.50","1.81M","-2.41%"
"04/07/2024","41.50","41.50","41.50","40.80","1.10M","0.00%"
"03/07/2024","41.50","42.00","41.50","41.50","627.00K","-1.19%"
"02/07/2024","42.00","43.00","42.00","41.85","1.74M","-2.33%"
"01/07/2024","43.00","43.00","42.50","40.00","834.20K","0.00%"
"28/06/2024","43.00","43.00","43.00","40.60","1.10M","0.00%"
"27/06/2024","43.00","43.00","44.00","42.55","449.72K","0.00%"
"26/06/2024","43.00","42.50","43.00","43.00","271.41K","1.18%"
"25/06/2024","42.50","45.05","42.50","42.50","856.24K","-5.66%"
"24/06/2024","45.05","47.00","45.05","45.05","695.76K","-4.15%"
"21/06/2024","47.00","47.00","45.45","44.00","356.38K","0.00%"
"20/06/2024","47.00","47.00","46.15","42.50","285.20K","0.00%"
"19/06/2024","47.00","47.00","47.00","43.50","778.14K","0.00%"
"14/06/2024","47.00","47.00","45.10","43.40","577.46K","0.00%"
"13/06/2024","47.00","47.00","46.90","44.60","398.86K","0.00%"
"11/06/2024","47.00","47.00","46.90","45.00","617.39K","0.00%"
"10/06/2024","47.00","47.00","46.00","42.95","473.23K","0.00%"
"07/06/2024","47.00","47.00","47.00","46.00","1.27M","0.00%"
"06/06/2024","47.00","47.00","45.00","42.30","500.14K","0.00%"
"05/06/2024","47.00","47.00","43.45","42.30","457.39K","0.00%"
"04/06/2024","47.00","47.00","45.00","42.30","1.16M","0.00%"
"03/06/2024","47.00","47.00","47.00","42.30","674.17K","0.00%"
"31/05/2024","47.00","47.00","46.95","42.50","401.87K","0.00%"
"30/05/2024","47.00","47.00","47.00","45.60","651.81K","0.00%"
"29/05/2024","47.00","42.90","47.00","47.00","1.38M","9.56%"
"28/05/2024","42.90","39.00","42.90","42.90","703.14K","10.00%"
"27/05/2024","39.00","39.00","39.20","38.60","455.44K","0.00%"
"24/05/2024","39.00","39.95","39.00","38.50","1.60M","-2.38%"
"23/05/2024","39.95","39.95","39.95","39.95","1.99M","0.00%"
"22/05/2024","39.95","40.00","39.95","39.95","1.36M","-0.12%"
"21/05/2024","40.00","40.00","40.00","40.00","2.07M","0.00%"
"20/05/2024","40.00","40.00","40.00","39.00","1.22M","0.00%"
"17/05/2024","40.00","40.00","41.85","40.00","842.45K","0.00%"
"16/05/2024","40.00","40.50","40.00","40.00","852.72K","-1.23%"
"15/05/2024","40.50","40.50","43.50","40.00","528.25K","0.00%"
"14/05/2024","40.50","45.00","40.50","40.50","824.88K","-10.00%"
"13/05/2024","45.00","45.00","46.25","43.00","529.30K","0.00%"
"10/05/2024","45.00","45.00","47.40","43.15","457.66K","0.00%"
"09/05/2024","45.00","47.35","45.00","45.00","1.00M","-4.96%"
"08/05/2024","47.35","47.55","47.35","45.85","1.81M","-0.42%"
"07/05/2024","47.55","50.90","47.65","47.55","1.63M","-6.58%"
"06/05/2024","50.90","47.00","51.00","47.00","3.61M","8.30%"
"03/05/2024","47.00","43.95","47.00","43.20","4.06M","9.94%"
"02/05/2024","42.75","41.00","42.75","41.00","7.30M","9.90%"
"30/04/2024","38.90","38.90","40.00","38.90","17.73M","-9.95%"
"29/04/2024","43.20","48.00","43.20","43.20","9.68M","-10.00%"
"26/04/2024","48.00","48.00","43.20","43.20","82.50K","0.00%"
"25/04/2024","48.00","48.00","43.20","43.20","105.85K","0.00%"
"24/04/2024","48.00","48.00","43.20","43.20","137.30K","0.00%"
"23/04/2024","48.00","48.00","43.20","43.20","77.98K","0.00%"
"22/04/2024","48.00","48.00","43.20","43.20","123.55K","0.00%"
"19/04/2024","48.00","43.20","43.20","43.20","251.16K","0.00%"
"18/04/2024","48.00","48.00","48.00","48.00","2.71M","0.00%"
"17/04/2024","48.00","48.00","48.05","48.00","2.75M","0.00%"
"16/04/2024","48.00","52.60","50.00","48.00","2.75M","-8.75%"
"15/04/2024","52.60","53.10","52.70","52.60","2.11M","-0.94%"
"12/04/2024","53.10","59.00","53.20","53.10","2.78M","-10.00%"
"08/04/2024","59.00","59.00","59.00","56.05","1.15M","0.00%"
"05/04/2024","59.00","56.00","59.00","57.20","3.32M","5.36%"
"04/04/2024","56.00","52.70","56.00","56.00","2.32M","6.26%"
"03/04/2024","52.70","52.00","52.70","52.70","986.40K","1.35%"
"02/04/2024","52.00","52.00","56.20","52.15","1.22M","0.00%"
"28/03/2024","52.00","53.10","52.00","51.50","4.74M","-2.07%"
"27/03/2024","53.10","53.10","53.10","53.10","1.19M","0.00%"
"26/03/2024","53.10","53.10","53.10","53.10","2.46M","0.00%"
"25/03/2024","53.10","59.00","53.10","53.10","3.07M","-10.00%"
"22/03/2024","59.00","59.00","59.00","59.00","2.63M","0.00%"
"21/03/2024","59.00","59.00","59.00","59.00","2.18M","0.00%"
"20/03/2024","59.00","59.00","57.45","55.40","1.21M","0.00%"
"19/03/2024","59.00","59.00","59.15","56.05","745.83K","0.00%"
"18/03/2024","59.00","61.25","60.00","59.00","3.75M","-3.67%"
"15/03/2024","61.25","61.25","61.95","59.60","910.94K","0.00%"
"14/03/2024","61.25","59.00","61.25","61.25","1.63M","3.81%"
"13/03/2024","59.00","58.00","59.00","59.00","2.08M","1.72%"
"12/03/2024","58.00","61.20","59.00","57.00","1.58M","-5.23%"
"11/03/2024","61.20","60.00","61.20","59.85","11.11M","9.97%"
"08/03/2024","55.65","50.60","55.65","55.65","1.18M","9.98%"
"07/03/2024","50.60","46.00","50.60","46.00","2.08M","10.00%"
"06/03/2024","46.00","50.10","50.00","45.10","6.73M","-8.18%"
"05/03/2024","50.10","53.10","53.00","49.00","8.50M","-5.65%"
"04/03/2024","53.10","59.00","54.90","53.10","9.61M","-10.00%"
"01/03/2024","59.00","57.50","59.00","59.00","5.46M","2.61%"
"29/02/2024","57.50","54.20","57.50","54.10","7.16M","6.09%"
"28/02/2024","54.20","60.00","56.00","54.00","5.29M","-9.67%"
"27/02/2024","60.00","60.00","60.50","60.00","12.75M","0.00%"
"26/02/2024","60.00","65.00","65.00","60.00","5.13M","-7.69%"
"23/02/2024","65.00","65.00","65.50","62.00","1.65M","0.00%"
"22/02/2024","65.00","65.00","66.00","65.00","1.27M","0.00%"
"21/02/2024","65.00","65.00","65.00","64.60","4.08M","0.00%"
"20/02/2024","65.00","67.40","65.20","64.05","4.28M","-3.56%"
"19/02/2024","67.40","69.60","69.00","67.40","4.24M","-3.16%"
"16/02/2024","69.60","69.50","70.00","69.60","2.52M","0.14%"
"15/02/2024","69.50","72.90","70.10","69.45","1.39M","-4.66%"
"14/02/2024","72.90","72.90","72.40","69.05","742.88K","0.00%"
"13/02/2024","72.90","72.00","72.90","72.90","970.44K","1.25%"
"12/02/2024","72.00","72.00","75.40","72.00","943.65K","0.00%"
"09/02/2024","72.00","69.00","72.00","70.00","3.27M","4.35%"
"08/02/2024","69.00","75.50","69.00","67.95","8.73M","-8.61%"
"07/02/2024","75.50","80.00","76.70","72.00","2.77M","-5.63%"
"06/02/2024","80.00","80.00","80.00","76.00","2.39M","0.00%"
"05/02/2024","80.00","80.00","81.90","77.95","3.29M","0.00%"
"02/02/2024","80.00","74.65","82.10","80.00","4.73M","7.17%"
"01/02/2024","74.65","67.90","74.65","68.00","4.18M","9.94%"
"31/01/2024","67.90","74.60","76.00","67.90","3.69M","-8.98%"
"30/01/2024","74.60","82.65","82.90","74.60","4.93M","-9.74%"
"29/01/2024","82.65","82.65","84.00","79.55","5.53M","0.00%"
"26/01/2024","82.65","80.00","82.65","82.00","3.94M","3.31%"
"25/01/2024","80.00","77.95","80.00","78.50","6.32M","2.63%"
"24/01/2024","77.95","75.00","78.00","77.95","3.12M","3.93%"
"23/01/2024","75.00","79.00","78.00","75.00","4.27M","-5.06%"
"22/01/2024","79.00","80.00","79.00","79.00","2.96M","-1.25%"
"19/01/2024","80.00","76.50","80.00","76.50","3.63M","4.58%"
"18/01/2024","76.50","73.30","80.20","76.50","4.52M","4.37%"
"17/01/2024","73.30","81.40","89.50","73.30","6.40M","-9.95%"
"16/01/2024","81.40","74.00","81.40","81.30","6.55M","10.00%"
"15/01/2024","74.00","68.20","75.00","68.50","6.00M","8.50%"
