"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/2025","83.70","83.70","83.70","83.70","245.64K","0.00%"
"02/06/2025","83.70","83.70","83.70","83.70","289.66K","0.00%"
"30/05/2025","83.70","83.70","83.70","83.70","215.67K","0.00%"
"29/05/2025","83.70","83.70","83.70","83.70","280.98K","0.00%"
"28/05/2025","83.70","83.70","83.70","83.70","491.39K","0.00%"
"27/05/2025","83.70","83.70","83.70","83.70","189.39K","0.00%"
"26/05/2025","83.70","83.70","83.70","83.70","215.27K","0.00%"
"23/05/2025","83.70","83.70","83.70","83.70","325.53K","0.00%"
"22/05/2025","83.70","83.70","83.70","83.70","553.76K","0.00%"
"21/05/2025","83.70","83.70","83.70","83.70","149.99K","0.00%"
"20/05/2025","83.70","83.70","83.70","83.70","493.91K","0.00%"
"19/05/2025","83.70","83.70","83.70","83.70","420.33K","0.00%"
"16/05/2025","83.70","83.70","83.70","83.70","252.44K","0.00%"
"15/05/2025","83.70","83.70","83.70","83.70","158.59K","0.00%"
"14/05/2025","83.70","83.70","83.70","83.70","422.52K","0.00%"
"13/05/2025","83.70","83.70","83.70","83.70","550.20K","0.00%"
"12/05/2025","83.70","83.70","83.70","83.70","609.03K","0.00%"
"09/05/2025","83.70","83.70","83.70","83.70","299.48K","0.00%"
"08/05/2025","83.70","83.70","83.70","83.70","344.62K","0.00%"
"07/05/2025","83.70","83.70","83.70","83.70","319.19K","0.00%"
"06/05/2025","83.70","83.70","83.70","83.70","706.86K","0.00%"
"05/05/2025","83.70","83.70","83.70","83.70","535.19K","0.00%"
"02/05/2025","83.70","83.70","83.70","83.70","316.48K","0.00%"
"30/04/2025","83.70","83.70","83.70","83.70","303.95K","0.00%"
"29/04/2025","83.70","83.70","83.70","83.70","547.36K","0.00%"
"28/04/2025","83.70","83.70","83.70","83.70","496.61K","0.00%"
"25/04/2025","83.70","83.70","83.70","83.70","2.07M","0.00%"
"24/04/2025","83.70","83.70","83.70","83.70","181.13K","0.00%"
"23/04/2025","83.70","83.70","83.70","83.70","105.14K","0.00%"
"22/04/2025","83.70","83.70","83.70","83.70","39.79K","0.00%"
"17/04/2025","83.70","83.70","83.70","83.70","48.34K","0.00%"
"16/04/2025","83.70","83.70","83.70","83.70","498.30K","0.00%"
"15/04/2025","83.70","83.70","83.70","83.70","84.51K","0.00%"
"14/04/2025","83.70","83.70","83.70","83.70","95.26K","0.00%"
"11/04/2025","83.70","83.70","83.70","83.70","1.05M","0.00%"
"10/04/2025","83.70","83.70","83.70","83.70","829.93K","0.00%"
"09/04/2025","83.70","83.70","83.70","83.70","223.76K","0.00%"
"08/04/2025","83.70","83.70","83.70","83.70","532.11K","0.00%"
"07/04/2025","83.70","83.70","83.70","83.70","893.94K","0.00%"
"04/04/2025","83.70","83.70","83.70","83.70","1.54M","0.00%"
"03/04/2025","83.70","83.70","83.70","83.70","341.61K","0.00%"
"02/04/2025","83.70","83.70","83.70","83.70","446.98K","0.00%"
"28/03/2025","83.70","83.70","83.70","83.70","75.38K","0.00%"
"27/03/2025","83.70","83.70","83.70","83.70","235.65K","0.00%"
"26/03/2025","83.70","83.70","83.70","83.70","169.43K","0.00%"
"25/03/2025","83.70","83.70","83.70","83.70","267.70K","0.00%"
"24/03/2025","83.70","83.70","83.70","83.70","350.03K","0.00%"
"21/03/2025","83.70","83.70","83.70","83.70","116.44K","0.00%"
"20/03/2025","83.70","83.70","83.70","83.70","91.00K","0.00%"
"19/03/2025","83.70","83.70","83.70","83.70","265.65K","0.00%"
"18/03/2025","83.70","93.00","83.70","83.70","221.59K","-10.00%"
"17/03/2025","93.00","93.00","93.00","93.00","92.62K","0.00%"
"14/03/2025","93.00","93.00","93.00","93.00","102.65K","0.00%"
"13/03/2025","93.00","93.00","93.00","93.00","115.85K","0.00%"
"12/03/2025","93.00","93.00","93.00","93.00","78.53K","0.00%"
"11/03/2025","93.00","93.00","93.00","93.00","106.71K","0.00%"
"10/03/2025","93.00","93.00","93.00","93.00","131.00K","0.00%"
"07/03/2025","93.00","93.00","93.00","93.00","109.95K","0.00%"
"06/03/2025","93.00","93.00","93.00","93.00","70.24K","0.00%"
"05/03/2025","93.00","93.00","93.00","93.00","141.39K","0.00%"
"04/03/2025","93.00","93.00","93.00","93.00","185.91K","0.00%"
"03/03/2025","93.00","93.00","93.00","93.00","182.56K","0.00%"
"28/02/2025","93.00","93.00","93.00","93.00","190.88K","0.00%"
"27/02/2025","93.00","93.00","93.00","93.00","294.85K","0.00%"
"26/02/2025","93.00","93.00","93.00","93.00","2.09M","0.00%"
"25/02/2025","93.00","93.00","93.00","93.00","1.50M","0.00%"
"24/02/2025","93.00","93.00","93.00","93.00","464.86K","0.00%"
"21/02/2025","93.00","93.00","93.00","93.00","541.23K","0.00%"
"20/02/2025","93.00","93.00","93.00","93.00","1.86M","0.00%"
"19/02/2025","93.00","93.00","93.00","93.00","2.07M","0.00%"
"18/02/2025","93.00","93.00","93.00","93.00","415.11K","0.00%"
"17/02/2025","93.00","93.00","93.00","93.00","1.55M","0.00%"
"14/02/2025","93.00","93.00","93.00","93.00","590.38K","0.00%"
"13/02/2025","93.00","93.00","93.00","93.00","392.74K","0.00%"
"12/02/2025","93.00","93.00","93.00","93.00","450.93K","0.00%"
"11/02/2025","93.00","93.00","93.00","93.00","241.32K","0.00%"
"10/02/2025","93.00","93.00","93.00","93.00","260.04K","0.00%"
"07/02/2025","93.00","93.00","93.00","93.00","438.00K","0.00%"
"06/02/2025","93.00","93.00","93.00","93.00","358.34K","0.00%"
"05/02/2025","93.00","93.00","93.00","93.00","193.04K","0.00%"
"04/02/2025","93.00","93.00","93.00","93.00","255.51K","0.00%"
"03/02/2025","93.00","93.00","93.00","93.00","239.04K","0.00%"
"31/01/2025","93.00","93.00","93.00","93.00","1.11M","0.00%"
"30/01/2025","93.00","93.00","93.00","93.00","2.08M","0.00%"
"29/01/2025","93.00","93.00","93.00","93.00","2.67M","0.00%"
"28/01/2025","93.00","93.00","93.00","93.00","4.16M","0.00%"
"27/01/2025","93.00","93.00","93.00","93.00","528.75K","0.00%"
"24/01/2025","93.00","93.00","93.00","93.00","1.06M","0.00%"
"23/01/2025","93.00","93.00","93.00","93.00","1.08M","0.00%"
"22/01/2025","93.00","93.00","93.00","93.00","356.11K","0.00%"
"21/01/2025","93.00","93.00","93.00","93.00","636.90K","0.00%"
"20/01/2025","93.00","93.00","93.00","93.00","193.90K","0.00%"
"17/01/2025","93.00","93.00","93.00","93.00","101.91K","0.00%"
"16/01/2025","93.00","93.00","93.00","93.00","720.29K","0.00%"
"15/01/2025","93.00","93.00","93.00","93.00","706.56K","0.00%"
"14/01/2025","93.00","93.00","93.00","93.00","721.47K","0.00%"
"13/01/2025","93.00","93.00","93.00","93.00","162.61K","0.00%"
"10/01/2025","93.00","93.00","93.00","93.00","103.69K","0.00%"
"09/01/2025","93.00","93.00","93.00","93.00","143.48K","0.00%"
"08/01/2025","93.00","93.00","93.00","93.00","238.54K","0.00%"
"07/01/2025","93.00","93.00","93.00","93.00","267.62K","0.00%"
"06/01/2025","93.00","93.00","93.00","93.00","423.46K","0.00%"
"03/01/2025","93.00","93.00","93.00","93.00","327.27K","0.00%"
"02/01/2025","93.00","93.00","93.00","93.00","218.37K","0.00%"
"31/12/2024","93.00","93.00","93.00","93.00","353.51K","0.00%"
"30/12/2024","93.00","93.00","93.00","93.00","179.02K","0.00%"
"27/12/2024","93.00","93.00","93.00","93.00","1.22M","0.00%"
"24/12/2024","93.00","93.00","93.00","93.00","88.98K","0.00%"
"23/12/2024","93.00","93.00","93.00","93.00","312.32K","0.00%"
"20/12/2024","93.00","93.00","93.00","93.00","183.90K","0.00%"
"19/12/2024","93.00","95.00","93.00","93.00","3.04M","-2.11%"
"18/12/2024","95.00","95.00","95.00","95.00","354.16K","0.00%"
"17/12/2024","95.00","95.00","95.00","95.00","568.63K","0.00%"
"16/12/2024","95.00","95.00","95.00","95.00","116.57K","0.00%"
"13/12/2024","95.00","95.00","95.00","95.00","149.21K","0.00%"
"12/12/2024","95.00","95.00","95.00","95.00","288.28K","0.00%"
"11/12/2024","95.00","95.00","95.00","95.00","104.04K","0.00%"
"10/12/2024","95.00","95.00","95.00","95.00","104.78K","0.00%"
"09/12/2024","95.00","95.00","95.00","95.00","43.66K","0.00%"
"06/12/2024","95.00","95.00","95.00","95.00","128.70K","0.00%"
"05/12/2024","95.00","95.00","95.00","93.00","5.11M","0.00%"
"04/12/2024","95.00","95.00","95.00","95.00","429.23K","0.00%"
"03/12/2024","95.00","95.00","95.00","95.00","120.06K","0.00%"
"02/12/2024","95.00","95.00","95.00","95.00","154.33K","0.00%"
"29/11/2024","95.00","95.00","95.00","95.00","5.77M","0.00%"
"28/11/2024","95.00","95.00","95.00","95.00","300.58K","0.00%"
"27/11/2024","95.00","95.00","95.00","95.00","56.09K","0.00%"
"26/11/2024","95.00","95.00","95.00","95.00","21.86K","0.00%"
"25/11/2024","95.00","95.00","95.00","95.00","74.27K","0.00%"
"22/11/2024","95.00","95.00","95.00","95.00","87.86K","0.00%"
"21/11/2024","95.00","95.00","95.00","95.00","268.67K","0.00%"
"20/11/2024","95.00","95.00","95.00","95.00","241.68K","0.00%"
"19/11/2024","95.00","95.50","95.00","90.00","896.82K","-0.52%"
"18/11/2024","95.50","95.50","95.50","95.50","190.00K","0.00%"
"15/11/2024","95.50","92.00","95.50","95.50","336.15K","3.80%"
"14/11/2024","92.00","97.80","92.00","88.20","472.68K","-5.93%"
"13/11/2024","97.80","97.80","97.80","97.80","208.26K","0.00%"
"12/11/2024","97.80","97.80","97.80","97.80","150.56K","0.00%"
"11/11/2024","97.80","97.80","97.80","97.80","297.75K","0.00%"
"08/11/2024","97.80","97.80","97.80","97.80","334.59K","0.00%"
"07/11/2024","97.80","97.80","97.80","97.80","366.29K","0.00%"
"06/11/2024","97.80","97.80","97.80","97.80","42.40K","0.00%"
"05/11/2024","97.80","97.80","97.80","97.80","304.91K","0.00%"
"04/11/2024","97.80","97.80","97.80","97.80","173.78K","0.00%"
"01/11/2024","97.80","97.80","97.80","97.80","626.66K","0.00%"
"31/10/2024","97.80","98.00","97.80","88.20","1.19M","-0.20%"
"30/10/2024","98.00","98.00","98.00","98.00","91.85K","0.00%"
"29/10/2024","98.00","99.00","98.00","95.00","942.92K","-1.01%"
"28/10/2024","99.00","110.00","99.00","99.00","528.85K","-10.00%"
"25/10/2024","110.00","110.00","110.00","110.00","476.86K","0.00%"
"24/10/2024","110.00","110.00","110.00","110.00","24.73K","0.00%"
"23/10/2024","110.00","110.00","110.00","110.00","34.09K","0.00%"
"22/10/2024","110.00","110.00","110.00","110.00","36.72K","0.00%"
"21/10/2024","110.00","110.00","110.00","110.00","79.59K","0.00%"
"18/10/2024","110.00","110.00","110.00","110.00","91.84K","0.00%"
"17/10/2024","110.00","110.00","110.00","110.00","243.72K","0.00%"
"16/10/2024","110.00","110.00","110.00","110.00","112.55K","0.00%"
"15/10/2024","110.00","110.00","110.00","110.00","69.97K","0.00%"
"14/10/2024","110.00","110.00","110.00","110.00","60.86K","0.00%"
"11/10/2024","110.00","110.00","110.00","110.00","93.11K","0.00%"
"10/10/2024","110.00","110.00","110.00","110.00","79.67K","0.00%"
"09/10/2024","110.00","110.00","110.00","110.00","104.46K","0.00%"
"08/10/2024","110.00","110.00","110.00","110.00","37.53K","0.00%"
"07/10/2024","110.00","110.00","110.00","110.00","88.53K","0.00%"
"04/10/2024","110.00","110.00","110.00","110.00","172.72K","0.00%"
"03/10/2024","110.00","110.00","110.00","110.00","221.97K","0.00%"
"02/10/2024","110.00","110.00","110.00","110.00","228.05K","0.00%"
"30/09/2024","110.00","113.90","110.00","102.60","1.22M","-3.42%"
"27/09/2024","113.90","113.90","113.90","113.90","1.40M","0.00%"
"26/09/2024","113.90","113.90","113.90","113.90","1.31M","0.00%"
"25/09/2024","113.90","113.90","113.90","113.90","248.73K","0.00%"
"24/09/2024","113.90","113.90","113.90","113.90","92.09K","0.00%"
"23/09/2024","113.90","113.90","113.90","113.90","102.22K","0.00%"
"20/09/2024","113.90","113.90","113.90","113.90","106.87K","0.00%"
"19/09/2024","113.90","113.90","113.90","113.90","37.76K","0.00%"
"18/09/2024","113.90","113.90","113.90","113.90","145.42K","0.00%"
"17/09/2024","113.90","113.90","113.90","113.90","47.57K","0.00%"
"13/09/2024","113.90","113.90","113.90","113.90","124.36K","0.00%"
"12/09/2024","113.90","113.90","113.90","113.90","546.56K","0.00%"
"11/09/2024","113.90","113.90","113.90","113.90","108.64K","0.00%"
"10/09/2024","113.90","113.90","113.90","113.90","455.82K","0.00%"
"09/09/2024","113.90","113.90","113.90","113.90","322.83K","0.00%"
"06/09/2024","113.90","113.90","113.90","113.90","428.31K","0.00%"
"05/09/2024","113.90","113.90","113.90","113.90","167.48K","0.00%"
"04/09/2024","113.90","113.90","113.90","113.90","202.85K","0.00%"
"03/09/2024","113.90","113.90","113.90","113.90","300.59K","0.00%"
"02/09/2024","113.90","113.90","113.90","113.90","452.51K","0.00%"
"30/08/2024","113.90","113.90","113.90","113.90","180.59K","0.00%"
"29/08/2024","113.90","113.90","113.90","113.90","173.79K","0.00%"
"28/08/2024","113.90","113.90","113.90","113.90","198.53K","0.00%"
"27/08/2024","113.90","113.90","113.90","113.90","146.21K","0.00%"
"26/08/2024","113.90","113.90","113.90","113.90","324.86K","0.00%"
"23/08/2024","113.90","113.90","113.90","113.90","248.61K","0.00%"
"22/08/2024","113.90","113.90","113.90","113.90","1.10M","0.00%"
"21/08/2024","113.90","113.90","113.90","113.90","183.07K","0.00%"
"20/08/2024","113.90","113.90","113.90","113.90","163.07K","0.00%"
"19/08/2024","113.90","109.80","113.90","113.90","436.67K","3.73%"
"16/08/2024","109.80","109.80","109.80","109.80","153.81K","0.00%"
"15/08/2024","109.80","109.80","109.80","109.80","212.18K","0.00%"
"14/08/2024","109.80","109.80","109.80","109.80","128.44K","0.00%"
"13/08/2024","109.80","114.30","121.00","103.00","1.72M","-3.94%"
"12/08/2024","114.30","126.90","134.00","114.30","845.54K","-11.33%"
"09/08/2024","128.90","128.90","128.90","128.90","103.54K","0.00%"
"08/08/2024","128.90","128.90","128.90","128.90","22.39K","0.00%"
"07/08/2024","128.90","128.90","128.90","128.90","312.88K","0.00%"
"06/08/2024","128.90","143.20","128.90","128.90","212.98K","-9.99%"
"05/08/2024","143.20","143.20","143.20","128.90","13.89K","0.00%"
"02/08/2024","143.20","143.20","143.20","128.90","3.63K","0.00%"
"01/08/2024","143.20","143.20","143.20","128.90","17.63K","0.00%"
"31/07/2024","143.20","143.20","143.20","128.90","139.01K","0.00%"
"30/07/2024","143.20","143.20","128.90","128.90","100.60K","0.00%"
"29/07/2024","143.20","143.20","128.90","128.90","430.15K","0.00%"
"26/07/2024","143.20","143.20","128.90","128.90","47.99K","0.00%"
"25/07/2024","143.20","143.20","128.90","128.90","12.54K","0.00%"
"24/07/2024","143.20","143.20","128.90","128.90","68.49K","0.00%"
"23/07/2024","143.20","143.20","128.90","128.90","27.38K","0.00%"
"22/07/2024","143.20","143.20","128.90","128.90","10.00K","0.00%"
"19/07/2024","143.20","143.20","128.90","128.90","50.75K","0.00%"
"18/07/2024","143.20","143.20","129.00","128.90","6.50K","0.00%"
"17/07/2024","143.20","143.20","128.90","128.90","52.73K","0.00%"
"16/07/2024","143.20","143.20","128.90","128.90","53.86K","0.00%"
"15/07/2024","143.20","143.20","128.90","128.90","28.96K","0.00%"
"12/07/2024","143.20","143.20","128.90","128.90","4.77K","0.00%"
"11/07/2024","143.20","143.20","128.90","128.90","10.87K","0.00%"
"10/07/2024","143.20","143.20","128.90","128.90","9.81K","0.00%"
"09/07/2024","143.20","143.20","128.90","128.90","9.15K","0.00%"
"08/07/2024","143.20","143.20","128.90","128.90","14.74K","0.00%"
"05/07/2024","143.20","143.20","128.90","128.90","19.82K","0.00%"
"04/07/2024","143.20","143.20","128.90","128.90","55.16K","0.00%"
"03/07/2024","143.20","143.20","128.90","128.90","51.36K","0.00%"
"02/07/2024","143.20","143.20","128.90","128.90","20.04K","0.00%"
"01/07/2024","143.20","143.20","128.90","128.90","12.32K","0.00%"
"28/06/2024","143.20","143.20","128.90","128.90","7.55K","0.00%"
"27/06/2024","143.20","143.20","128.90","128.90","18.04K","0.00%"
"26/06/2024","143.20","143.20","128.90","128.90","15.27K","0.00%"
"25/06/2024","143.20","143.20","128.90","128.90","9.95K","0.00%"
"24/06/2024","143.20","143.20","128.90","128.90","67.43K","0.00%"
"21/06/2024","143.20","143.20","128.90","128.90","15.09K","0.00%"
"20/06/2024","143.20","143.20","128.90","128.90","10.63K","0.00%"
"19/06/2024","143.20","143.20","128.90","128.90","18.56K","0.00%"
"14/06/2024","143.20","143.20","128.90","128.90","13.71K","0.00%"
"13/06/2024","143.20","143.20","128.90","128.90","13.73K","0.00%"
"11/06/2024","143.20","143.20","128.90","128.90","12.96K","0.00%"
"10/06/2024","143.20","143.20","128.90","128.90","30.59K","0.00%"
"07/06/2024","143.20","143.20","128.90","128.90","6.86K","0.00%"
"06/06/2024","143.20","143.20","128.90","128.90","18.43K","0.00%"
"05/06/2024","143.20","143.20","128.90","128.90","12.83K","0.00%"
"04/06/2024","143.20","143.20","128.90","128.90","20.40K","0.00%"
"03/06/2024","143.20","143.20","128.90","128.90","5.09K","0.00%"
"31/05/2024","143.20","143.20","130.00","128.90","37.57K","0.00%"
"30/05/2024","143.20","143.20","128.90","128.90","9.14K","0.00%"
"29/05/2024","143.20","143.20","128.90","128.90","74.85K","0.00%"
"28/05/2024","143.20","143.20","128.90","128.90","7.47K","0.00%"
"27/05/2024","143.20","143.20","128.90","128.90","12.11K","0.00%"
"24/05/2024","143.20","143.20","128.90","128.90","8.64K","0.00%"
"23/05/2024","143.20","143.20","128.90","128.90","3.40K","0.00%"
"22/05/2024","143.20","143.20","128.90","128.90","12.96K","0.00%"
"21/05/2024","143.20","143.20","128.90","128.90","31.87K","0.00%"
"20/05/2024","143.20","143.20","128.90","128.90","2.77K","0.00%"
"17/05/2024","143.20","143.20","128.90","128.90","5.99K","0.00%"
"16/05/2024","143.20","143.20","128.90","128.90","23.40K","0.00%"
"15/05/2024","143.20","143.20","128.90","128.90","11.39K","0.00%"
"14/05/2024","143.20","143.20","128.90","128.90","19.85K","0.00%"
"13/05/2024","143.20","143.20","128.90","128.90","8.74K","0.00%"
"10/05/2024","143.20","143.20","128.90","128.90","9.06K","0.00%"
"09/05/2024","143.20","143.20","128.90","128.90","65.30K","0.00%"
"08/05/2024","143.20","143.20","128.90","128.90","32.56K","0.00%"
"07/05/2024","143.20","143.20","128.90","128.90","46.09K","0.00%"
"06/05/2024","143.20","143.20","128.90","128.90","12.23K","0.00%"
"03/05/2024","143.20","143.20","128.90","128.90","37.39K","0.00%"
"02/05/2024","143.20","143.20","128.90","128.90","8.80K","0.00%"
"30/04/2024","143.20","143.20","128.90","128.90","25.27K","0.00%"
"29/04/2024","143.20","143.20","128.90","128.90","14.02K","0.00%"
"26/04/2024","143.20","143.20","128.90","128.90","10.47K","0.00%"
"25/04/2024","143.20","143.20","139.90","128.90","126.37K","0.00%"
"24/04/2024","143.20","143.20","128.90","128.90","14.37K","0.00%"
"23/04/2024","143.20","143.20","128.90","128.90","34.29K","0.00%"
"22/04/2024","143.20","143.20","128.90","128.90","19.17K","0.00%"
"19/04/2024","143.20","143.20","128.90","128.90","2.80K","0.00%"
"18/04/2024","143.20","143.20","128.90","128.90","6.49K","0.00%"
"17/04/2024","143.20","143.20","128.90","128.90","10.52K","0.00%"
"16/04/2024","143.20","143.20","128.90","128.90","7.53K","0.00%"
"15/04/2024","143.20","143.20","128.90","128.90","19.23K","0.00%"
"12/04/2024","143.20","143.20","128.90","128.90","8.50K","0.00%"
"08/04/2024","143.20","143.20","137.95","128.90","24.99K","0.00%"
"05/04/2024","143.20","143.20","128.90","128.90","20.95K","0.00%"
"04/04/2024","143.20","143.20","139.70","128.90","48.11K","0.00%"
"03/04/2024","143.20","143.20","133.95","128.90","110.20K","0.00%"
"02/04/2024","143.20","143.20","135.00","128.90","140.52K","0.00%"
"28/03/2024","143.20","143.20","134.95","128.90","275.79K","0.00%"
"27/03/2024","143.20","143.20","143.20","143.20","155.26K","0.00%"
"26/03/2024","143.20","143.20","143.20","143.20","76.12K","0.00%"
"25/03/2024","143.20","143.20","143.20","143.20","17.05K","0.00%"
"22/03/2024","143.20","143.20","143.20","143.20","43.32K","0.00%"
"21/03/2024","143.20","141.00","143.20","143.20","223.37K","1.56%"
"20/03/2024","141.00","141.00","134.95","126.90","34.50K","0.00%"
"19/03/2024","141.00","141.00","134.95","126.90","193.28K","0.00%"
"18/03/2024","141.00","141.00","135.00","126.90","202.93K","0.00%"
"15/03/2024","141.00","141.00","130.00","126.90","77.17K","0.00%"
"14/03/2024","141.00","141.00","126.90","126.90","47.35K","0.00%"
"13/03/2024","141.00","141.00","130.00","126.90","83.35K","0.00%"
"12/03/2024","141.00","141.00","131.65","126.90","227.62K","0.00%"
"11/03/2024","141.00","141.00","134.85","126.90","378.86K","0.00%"
"08/03/2024","141.00","141.00","126.90","126.90","86.67K","0.00%"
"07/03/2024","141.00","141.00","126.90","126.90","69.52K","0.00%"
"06/03/2024","141.00","141.00","126.90","126.90","43.32K","0.00%"
"05/03/2024","141.00","141.00","134.00","126.90","65.66K","0.00%"
"04/03/2024","141.00","135.00","141.00","141.00","208.95K","4.44%"
"01/03/2024","135.00","150.00","135.00","135.00","915.87K","-10.00%"
"29/02/2024","150.00","150.00","135.00","135.00","209.53K","0.00%"
"28/02/2024","150.00","150.00","135.00","135.00","48.09K","0.00%"
"27/02/2024","150.00","150.00","141.40","135.00","97.66K","0.00%"
"26/02/2024","150.00","150.00","142.95","135.00","86.93K","0.00%"
"23/02/2024","150.00","150.00","143.00","135.00","85.78K","0.00%"
"22/02/2024","150.00","150.00","139.85","135.00","117.75K","0.00%"
"21/02/2024","150.00","142.95","150.00","150.00","320.31K","4.93%"
"20/02/2024","142.95","158.80","142.95","142.95","343.85K","-9.98%"
"19/02/2024","158.80","158.80","150.00","143.15","138.32K","0.00%"
"16/02/2024","158.80","158.80","149.70","142.95","222.67K","0.00%"
"15/02/2024","158.80","150.00","158.80","158.80","359.02K","5.87%"
"14/02/2024","150.00","166.50","164.80","149.85","1.76M","-9.91%"
"13/02/2024","166.50","166.50","149.85","149.85","110.79K","0.00%"
"12/02/2024","166.50","166.50","150.00","149.85","501.84K","0.00%"
"09/02/2024","166.50","166.50","149.85","149.85","297.84K","0.00%"
"08/02/2024","166.50","166.50","149.85","149.85","145.58K","0.00%"
"07/02/2024","166.50","166.50","166.50","149.85","223.45K","0.00%"
"06/02/2024","166.50","185.00","166.50","166.50","548.43K","-10.00%"
"05/02/2024","185.00","185.00","172.00","166.50","121.04K","0.00%"
"02/02/2024","185.00","185.00","173.30","166.50","372.97K","0.00%"
"01/02/2024","185.00","185.00","170.00","166.50","358.55K","0.00%"
"31/01/2024","185.00","185.00","179.00","166.50","506.37K","0.00%"
"30/01/2024","185.00","185.00","179.65","170.00","524.13K","0.00%"
"29/01/2024","185.00","179.65","185.00","163.00","32.70M","2.98%"
"26/01/2024","179.65","179.65","179.60","172.00","689.90K","0.00%"
"25/01/2024","179.65","179.65","194.90","171.00","2.04M","0.00%"
"24/01/2024","179.65","179.65","179.65","179.65","3.99M","9.98%"
"23/01/2024","163.35","148.50","163.35","163.35","707.25K","10.00%"
"22/01/2024","148.50","148.50","163.35","163.00","871.31K","0.00%"
"19/01/2024","148.50","135.00","148.50","148.50","5.91M","10.00%"
"18/01/2024","135.00","123.90","135.00","123.95","12.08M","8.96%"
"17/01/2024","123.90","112.65","123.90","123.90","370.26K","9.99%"
"16/01/2024","112.65","102.45","112.65","105.00","1.04M","9.96%"
"15/01/2024","102.45","101.85","102.45","102.45","451.53K","0.59%"
"12/01/2024","101.85","102.50","101.85","100.00","670.40K","-0.63%"
"11/01/2024","102.50","101.95","102.50","102.50","836.92K","0.54%"
"10/01/2024","101.95","102.00","101.95","101.95","2.07M","-0.05%"
